cluster,n,rank,feature,bare_name,family,bundle,z_score,cluster_mean,global_mean
0,85,17,median_refill_rate_fut_10bps_60s_btc,median_refill_rate_fut_10bps_60s,Dynamics,B5_dynamics,3.0355,0.138807,0.054681
0,85,18,trade_count_fut_1s_eth,trade_count_fut_1s,Activity,B3_flow,-3.0278,1.603107,6.255653
0,85,19,net_pressure_spot_1bps_60s_btc,net_pressure_spot_1bps_60s,Pressure,B1_imbalance,-2.9948,-1.578989,-0.013135
0,85,20,notional_fut_1s_btc,notional_fut_1s,Activity,B3_flow,-2.8236,8.694899,14.087685
0,85,21,refill_rate_fut_5bps_60s_eth,refill_rate_fut_5bps_60s,Liquidity Events,B3_flow,2.7899,0.245756,0.12744
0,85,22,absorption_volume_bid_fut_1bps_15s_eth,absorption_volume_bid_fut_1bps_15s,Absorption,B3_flow,-2.7854,11.538662,18.124737
0,85,23,mad_pull_rate_fut_5bps_60s_btc,mad_pull_rate_fut_5bps_60s,Dynamics,B5_dynamics,2.7501,8.024815,0.851772
0,85,24,median_refill_rate_fut_5bps_60s_btc,median_refill_rate_fut_5bps_60s,Dynamics,B5_dynamics,2.743,0.205595,0.096182
0,85,25,absorption_volume_bid_spot_1bps_15s_eth,absorption_volume_bid_spot_1bps_15s,Absorption,B3_flow,-2.694,9.669197,14.077655
0,85,26,mad_refill_rate_fut_5bps_60s_btc,mad_refill_rate_fut_5bps_60s,Dynamics,B5_dynamics,2.674,0.048005,0.014083
0,85,27,broke_prev_day_high_300s_fut_btc,broke_prev_day_high_300s_fut,Level Events,B6_context,2.668,0.976471,0.117465
0,85,28,absorption_volume_ask_spot_1bps_15s_eth,absorption_volume_ask_spot_1bps_15s,Absorption,B3_flow,-2.6412,9.757533,13.947937
0,85,29,absorption_volume_ask_fut_1bps_15s_eth,absorption_volume_ask_fut_1bps_15s,Absorption,B3_flow,-2.6205,11.758639,17.96764
0,85,30,volume_fut_1s_eth,volume_fut_1s,Activity,B3_flow,-2.5683,1.571998,5.941297
0,85,31,taker_buy_notional_fut_1s_btc,taker_buy_notional_fut_1s,Aggression,B1_imbalance,-2.5653,8.042486,13.2287
0,85,32,trade_count_fut_share_1s_eth,trade_count_fut_share_1s,Cross-Market,B4_cross_market,-2.5065,0.179734,0.623462
0,85,33,taker_sell_notional_fut_1s_btc,taker_sell_notional_fut_1s,Aggression,B1_imbalance,-2.4626,8.291302,13.152852
0,85,34,pull_rate_fut_5bps_60s_btc,pull_rate_fut_5bps_60s,Liquidity Events,B3_flow,2.4554,7.702434,0.971914
0,85,35,refill_rate_fut_10bps_60s_eth,refill_rate_fut_10bps_60s,Liquidity Events,B3_flow,2.4313,0.145054,0.074181
0,85,36,broke_prev_day_high_900s_fut_btc,broke_prev_day_high_900s_fut,Level Events,B6_context,2.4144,0.976471,0.139624
0,85,37,trade_count_fut_share_300s_btc,trade_count_fut_share_300s,Cross-Market,B4_cross_market,-2.3654,0.469141,0.598979
0,85,38,pull_rate_spot_2bps_60s_eth,pull_rate_spot_2bps_60s,Liquidity Events,B3_flow,2.3506,0.731556,0.397946
0,85,39,absorption_volume_bid_fut_1bps_1s_btc,absorption_volume_bid_fut_1bps_1s,Absorption,B3_flow,-2.3466,8.629539,14.840438
0,85,40,depth_gradient_bid_spot_struct50_900s_btc,depth_gradient_bid_spot_struct50_900s,Bookshape,B2_bookshape,2.3379,308.25943,129.442276
0,85,41,refill_rate_spot_5bps_60s_eth,refill_rate_spot_5bps_60s,Liquidity Events,B3_flow,2.2928,0.223565,0.134304
0,85,42,mad_net_pressure_spot_1bps_60s_eth,mad_net_pressure_spot_1bps_60s,Dynamics,B5_dynamics,2.2552,0.24768,0.081678
0,85,43,absorption_volume_bid_fut_1bps_15s_btc,absorption_volume_bid_fut_1bps_15s,Absorption,B3_flow,-2.2548,12.508894,16.0875
0,85,44,median_refill_rate_fut_5bps_60s_eth,median_refill_rate_fut_5bps_60s,Dynamics,B5_dynamics,2.248,0.208965,0.107502
0,85,45,liq_concentration_bid_spot_struct50_900s_btc,liq_concentration_bid_spot_struct50_900s,Bookshape,B2_bookshape,-2.2216,588.30542,767.75061
0,85,46,trade_count_sf_share_60s_eth,trade_count_sf_share_60s,Cross-Market,B4_cross_market,-2.1979,0.511119,0.649107
0,85,47,taker_buy_vol_fut_1s_eth,taker_buy_vol_fut_1s,Aggression,B1_imbalance,-2.1869,1.375666,5.157121
0,85,48,mad_pull_rate_fut_5bps_15s_btc,mad_pull_rate_fut_5bps_15s,Dynamics,B5_dynamics,2.1781,3.307335,0.234031
0,85,49,mad_refill_rate_fut_10bps_60s_btc,mad_refill_rate_fut_10bps_60s,Dynamics,B5_dynamics,2.1769,0.03371,0.009672
0,85,50,taker_sell_vol_fut_1s_eth,taker_sell_vol_fut_1s,Aggression,B1_imbalance,-2.172,1.381437,5.07401
1,1006,1,median_impact_per_signed_spot_5s_btc,median_impact_per_signed_spot_5s,Dynamics,B5_dynamics,0.9911,0.000425,0.000223
1,1006,2,mad_impact_per_signed_spot_15s_btc,mad_impact_per_signed_spot_15s,Dynamics,B5_dynamics,0.8843,0.000643,0.000395
1,1006,3,median_impact_per_signed_spot_15s_btc,median_impact_per_signed_spot_15s,Dynamics,B5_dynamics,0.8793,0.000555,0.000328
1,1006,4,mad_impact_per_signed_fut_5s_btc,mad_impact_per_signed_fut_5s,Dynamics,B5_dynamics,0.846,4.4e-05,3e-05
1,1006,5,depth_gradient_ask_spot_struct100_300s_eth,depth_gradient_ask_spot_struct100_300s,Bookshape,B2_bookshape,-0.816,66.665108,86.083572
1,1006,6,depth_gradient_ask_spot_struct100_900s_eth,depth_gradient_ask_spot_struct100_900s,Bookshape,B2_bookshape,-0.7951,206.859451,258.567688
1,1006,7,median_impact_per_signed_spot_5s_eth,median_impact_per_signed_spot_5s,Dynamics,B5_dynamics,0.7795,2.7e-05,1.8e-05
1,1006,8,mad_impact_per_signed_fut_15s_btc,mad_impact_per_signed_fut_15s,Dynamics,B5_dynamics,0.7594,4.8e-05,3.4e-05
1,1006,9,liq_concentration_ask_spot_struct100_300s_eth,liq_concentration_ask_spot_struct100_300s,Bookshape,B2_bookshape,0.7195,229.895615,212.933044
1,1006,10,depth_gradient_ask_spot_struct100_60s_eth,depth_gradient_ask_spot_struct100_60s,Bookshape,B2_bookshape,-0.7066,13.204505,16.869856
1,1006,11,liq_concentration_ask_spot_struct100_900s_eth,liq_concentration_ask_spot_struct100_900s,Bookshape,B2_bookshape,0.6984,683.86377,638.742371
1,1006,12,median_refill_rate_spot_1bps_60s_btc,median_refill_rate_spot_1bps_60s,Dynamics,B5_dynamics,0.681,0.381028,0.311988
1,1006,13,median_refill_rate_spot_1bps_60s_eth,median_refill_rate_spot_1bps_60s,Dynamics,B5_dynamics,0.6726,0.421818,0.356167
1,1006,14,median_refill_rate_fut_1bps_60s_btc,median_refill_rate_fut_1bps_60s,Dynamics,B5_dynamics,0.6719,0.356059,0.299754
1,1006,15,queue_pressure_persist_fut_1bps_900s_btc,queue_pressure_persist_fut_1bps_900s,Dynamics,B5_dynamics,-0.6687,0.19677,0.332607
1,1006,16,queue_pressure_persist_fut_1bps_300s_btc,queue_pressure_persist_fut_1bps_300s,Dynamics,B5_dynamics,-0.6633,0.131706,0.263127
1,1006,17,liq_concentration_ask_spot_struct100_60s_eth,liq_concentration_ask_spot_struct100_60s,Bookshape,B2_bookshape,0.6614,46.429691,43.016209
1,1006,18,median_impact_per_signed_fut_5s_btc,median_impact_per_signed_fut_5s,Dynamics,B5_dynamics,0.661,3.3e-05,2.3e-05
1,1006,19,spot_fut_taker_activity_share_900s_btc,spot_fut_taker_activity_share_900s,Cross-Market,B4_cross_market,-0.6593,0.103167,0.12828
1,1006,20,queue_pressure_persist_spot_1bps_900s_eth,queue_pressure_persist_spot_1bps_900s,Dynamics,B5_dynamics,-0.6565,0.271497,0.403223
1,1006,21,net_pressure_persist_fut_5bps_300s_btc,net_pressure_persist_fut_5bps_300s,Dynamics,B5_dynamics,-0.6438,0.370126,0.395868
1,1006,22,queue_pressure_persist_spot_1bps_300s_eth,queue_pressure_persist_spot_1bps_300s,Dynamics,B5_dynamics,-0.6436,0.186542,0.318401
1,1006,23,median_impact_per_signed_spot_15s_eth,median_impact_per_signed_spot_15s,Dynamics,B5_dynamics,0.6435,3.4e-05,2.5e-05
1,1006,24,volume_spot_60s_btc,volume_spot_60s,Activity,B3_flow,-0.6423,4.276298,4.744121
1,1006,25,price_vs_ema_200_240m_bps_fut_btc,price_vs_ema_200_240m_bps_fut,Trend,B6_context,-0.6393,-70.568916,182.266403
1,1006,26,liq_concentration_bid_fut_struct50_900s_eth,liq_concentration_bid_fut_struct50_900s,Bookshape,B2_bookshape,-0.639,228.018951,258.364471
1,1006,27,median_refill_rate_spot_5bps_60s_btc,median_refill_rate_spot_5bps_60s,Dynamics,B5_dynamics,0.6337,0.127143,0.10151
1,1006,28,mad_impact_per_signed_fut_5s_eth,mad_impact_per_signed_fut_5s,Dynamics,B5_dynamics,0.6296,3e-06,2e-06
1,1006,29,queue_pressure_persist_spot_1bps_900s_btc,queue_pressure_persist_spot_1bps_900s,Dynamics,B5_dynamics,-0.6248,0.303341,0.433624
1,1006,30,trend_aligned_15m_fut_eth,trend_aligned_15m_fut,Trend,B6_context,-0.6209,-0.399602,0.093877
1,1006,31,queue_pressure_persist_spot_1bps_300s_btc,queue_pressure_persist_spot_1bps_300s,Dynamics,B5_dynamics,-0.6198,0.229188,0.35861
1,1006,32,net_pressure_persist_spot_5bps_300s_eth,net_pressure_persist_spot_5bps_300s,Dynamics,B5_dynamics,-0.619,0.374924,0.401887
1,1006,33,trade_count_spot_900s_btc,trade_count_spot_900s,Activity,B3_flow,0.6166,11.86245,11.508122
1,1006,34,net_pressure_persist_spot_5bps_300s_btc,net_pressure_persist_spot_5bps_300s,Dynamics,B5_dynamics,-0.6074,0.378128,0.405412
1,1006,35,above_prev_day_high_fut_btc,above_prev_day_high_fut,Level Events,B6_context,-0.607,0.089463,0.384799
1,1006,36,depth_notional_ask_struct100_spot_300s_eth,depth_notional_ask_struct100_spot_300s,Bookshape,B2_bookshape,-0.6054,5915392.5,6845055.0
1,1006,37,trade_count_spot_share_60s_btc,trade_count_spot_share_60s,Cross-Market,B4_cross_market,0.6048,0.428814,0.394399
1,1006,38,liq_concentration_bid_fut_struct50_300s_eth,liq_concentration_bid_fut_struct50_300s,Bookshape,B2_bookshape,-0.6027,74.4459,84.57621
1,1006,39,refill_rate_spot_2bps_60s_eth,refill_rate_spot_2bps_60s,Liquidity Events,B3_flow,0.602,0.362334,0.318489
1,1006,40,above_prev_day_high_fut_eth,above_prev_day_high_fut,Level Events,B6_context,-0.599,0.030815,0.307124
1,1006,41,absorption_volume_bid_spot_1bps_60s_btc,absorption_volume_bid_spot_1bps_60s,Absorption,B3_flow,-0.5942,15.658982,16.372168
1,1006,42,trade_count_spot_900s_eth,trade_count_spot_900s,Activity,B3_flow,0.5936,11.995862,11.613647
1,1006,43,net_pressure_persist_fut_5bps_300s_eth,net_pressure_persist_fut_5bps_300s,Dynamics,B5_dynamics,-0.5883,0.36564,0.388914
1,1006,44,liq_concentration_bid_spot_struct50_900s_btc,liq_concentration_bid_spot_struct50_900s,Bookshape,B2_bookshape,-0.5856,720.451904,767.75061
1,1006,45,absorption_volume_ask_spot_1bps_60s_btc,absorption_volume_ask_spot_1bps_60s,Absorption,B3_flow,-0.5842,15.538306,16.204607
1,1006,46,price_vs_ema_200_5m_bps_fut_btc,price_vs_ema_200_5m_bps_fut,Trend,B6_context,-0.5768,-46.279064,55.114399
1,1006,47,ema_slope_200_15m_bps_fut_eth,ema_slope_200_15m_bps_fut,Trend,B6_context,-0.5749,-0.810927,0.643307
1,1006,48,spot_fut_taker_activity_share_300s_btc,spot_fut_taker_activity_share_300s,Cross-Market,B4_cross_market,-0.5746,0.091294,0.117952
1,1006,49,median_refill_rate_spot_10bps_60s_btc,median_refill_rate_spot_10bps_60s,Dynamics,B5_dynamics,0.573,0.066633,0.052739
1,1006,50,volume_fut_60s_btc,volume_fut_60s,Activity,B3_flow,-0.5698,6.757349,7.146103
2,909,1,ema_slope_50_15m_bps_fut_btc,ema_slope_50_15m_bps_fut,Trend,B6_context,1.1879,7.69426,1.492067
2,909,2,ema_slope_50_15m_bps_fut_eth,ema_slope_50_15m_bps_fut,Trend,B6_context,1.1836,9.771195,1.768586
2,909,3,price_vs_ema_200_5m_bps_fut_btc,price_vs_ema_200_5m_bps_fut,Trend,B6_context,1.1437,256.152924,55.114399
2,909,4,price_vs_ema_50_15m_bps_fut_btc,price_vs_ema_50_15m_bps_fut,Trend,B6_context,1.1263,232.355942,49.637657
2,909,5,price_vs_va_1d_fut_eth,price_vs_va_1d_fut,Volume Profile,B6_context,1.0792,1.822882,1.078628
2,909,6,price_vs_ema_200_15m_bps_fut_btc,price_vs_ema_200_15m_bps_fut,Trend,B6_context,1.0621,320.501099,78.245102
2,909,7,price_vs_ema_50_60m_bps_fut_btc,price_vs_ema_50_60m_bps_fut,Trend,B6_context,1.0621,320.501099,78.245102
2,909,8,ema_slope_200_15m_bps_fut_btc,ema_slope_200_15m_bps_fut,Trend,B6_context,1.0569,2.775388,0.655346
2,909,9,price_vs_va_1d_fut_btc,price_vs_va_1d_fut,Volume Profile,B6_context,1.0284,1.749175,1.045985
2,909,10,ema_slope_200_15m_bps_fut_eth,ema_slope_200_15m_bps_fut,Trend,B6_context,1.0135,3.207279,0.643307
2,909,11,price_vs_ema_50_5m_bps_fut_btc,price_vs_ema_50_5m_bps_fut,Trend,B6_context,0.9488,150.828125,34.170139
2,909,12,ema_slope_50_60m_bps_fut_btc,ema_slope_50_60m_bps_fut,Trend,B6_context,0.9231,9.187927,2.372326
2,909,13,price_vs_va_240m_fut_eth,price_vs_va_240m_fut,Volume Profile,B6_context,0.8663,1.712871,1.115797
2,909,14,ema_slope_50_60m_bps_fut_eth,ema_slope_50_60m_bps_fut,Trend,B6_context,0.8521,10.229206,2.23456
2,909,15,price_vs_va_240m_fut_btc,price_vs_va_240m_fut,Volume Profile,B6_context,0.8187,1.669967,1.0934
2,909,16,avg_trade_size_spot_900s_btc,avg_trade_size_spot_900s,Activity,B3_flow,-0.795,997.468811,1411.320312
2,909,17,above_prev_day_high_fut_eth,above_prev_day_high_fut,Level Events,B6_context,0.7794,0.666667,0.307124
2,909,18,price_vs_ema_50_240m_bps_fut_btc,price_vs_ema_50_240m_bps_fut,Trend,B6_context,0.7727,354.683228,113.782196
2,909,19,price_vs_ema_200_60m_bps_fut_btc,price_vs_ema_200_60m_bps_fut,Trend,B6_context,0.7727,354.683228,113.782196
2,909,20,above_prev_day_high_fut_btc,above_prev_day_high_fut,Level Events,B6_context,0.7466,0.748075,0.384799
2,909,21,trade_count_spot_share_900s_eth,trade_count_spot_share_900s,Cross-Market,B4_cross_market,0.7329,0.355579,0.317585
2,909,22,trade_count_sf_share_900s_eth,trade_count_sf_share_900s,Cross-Market,B4_cross_market,-0.7206,0.644236,0.681131
2,909,23,net_pressure_persist_spot_5bps_300s_btc,net_pressure_persist_spot_5bps_300s,Dynamics,B5_dynamics,-0.7013,0.373913,0.405412
2,909,24,trade_count_spot_900s_eth,trade_count_spot_900s,Activity,B3_flow,0.6994,12.063979,11.613647
2,909,25,trade_count_spot_900s_btc,trade_count_spot_900s,Activity,B3_flow,0.6984,11.909408,11.508122
2,909,26,trade_count_fut_share_900s_eth,trade_count_fut_share_900s,Cross-Market,B4_cross_market,-0.6868,0.643799,0.678005
2,909,27,basis_vwap_sf_900s_eth,basis_vwap_sf_900s,Cross-Market,B4_cross_market,0.6805,-0.944565,-1.065789
2,909,28,avg_trade_size_spot_300s_btc,avg_trade_size_spot_300s,Activity,B3_flow,-0.6732,886.608643,1212.321777
2,909,29,price_vs_va_60m_fut_btc,price_vs_va_60m_fut,Volume Profile,B6_context,0.673,1.612761,1.126281
2,909,30,trend_aligned_15m_fut_btc,trend_aligned_15m_fut,Trend,B6_context,0.6704,0.79648,0.248987
2,909,31,price_vs_va_60m_fut_eth,price_vs_va_60m_fut,Volume Profile,B6_context,0.6678,1.576458,1.113414
2,909,32,depth_gradient_ask_fut_struct100_900s_eth,depth_gradient_ask_fut_struct100_900s,Bookshape,B2_bookshape,0.6675,577.917725,549.626343
2,909,33,trade_count_spot_share_300s_eth,trade_count_spot_share_300s,Cross-Market,B4_cross_market,0.6672,0.362847,0.326798
2,909,34,liq_concentration_fut_struct50_300s_eth,liq_concentration_fut_struct50_300s,Bookshape,B2_bookshape,-0.658,0.870589,0.996464
2,909,35,queue_pressure_persist_spot_1bps_900s_btc,queue_pressure_persist_spot_1bps_900s,Dynamics,B5_dynamics,-0.6536,0.29734,0.433624
2,909,36,volume_spot_900s_btc,volume_spot_900s,Activity,B3_flow,0.6465,6.711798,6.311388
2,909,37,trade_count_sf_share_300s_eth,trade_count_sf_share_300s,Cross-Market,B4_cross_market,-0.6444,0.637136,0.671781
2,909,38,above_week_open_fut_btc,above_week_open_fut,Level Events,B6_context,0.6426,0.605061,0.308315
2,909,39,queue_pressure_persist_spot_1bps_900s_eth,queue_pressure_persist_spot_1bps_900s,Dynamics,B5_dynamics,-0.6362,0.275569,0.403223
2,909,40,depth_gradient_fut_struct100_300s_eth,depth_gradient_fut_struct100_300s,Bookshape,B2_bookshape,0.6317,1.038181,0.982759
2,909,41,trend_aligned_15m_fut_eth,trend_aligned_15m_fut,Trend,B6_context,0.6307,0.59516,0.093877
2,909,42,queue_pressure_persist_fut_1bps_900s_eth,queue_pressure_persist_fut_1bps_900s,Dynamics,B5_dynamics,-0.6285,0.136385,0.250946
2,909,43,liq_concentration_ask_fut_struct100_900s_eth,liq_concentration_ask_fut_struct100_900s,Bookshape,B2_bookshape,-0.6284,321.817047,347.610565
2,909,44,depth_gradient_ask_fut_struct100_300s_eth,depth_gradient_ask_fut_struct100_300s,Bookshape,B2_bookshape,0.6235,193.298157,183.614059
2,909,45,depth_gradient_spot_struct100_900s_eth,depth_gradient_spot_struct100_900s,Bookshape,B2_bookshape,0.6185,1.258342,1.078737
2,909,46,range_pct_fut_3600s_btc,range_pct_fut_3600s,Range,B6_context,0.6119,0.021705,0.016897
2,909,47,ema_slope_200_60m_bps_fut_eth,ema_slope_200_60m_bps_fut,Trend,B6_context,0.6104,2.888186,0.928396
2,909,48,queue_pressure_persist_fut_1bps_900s_btc,queue_pressure_persist_fut_1bps_900s,Dynamics,B5_dynamics,-0.6071,0.20929,0.332607
2,909,49,ema_slope_200_60m_bps_fut_btc,ema_slope_200_60m_bps_fut,Trend,B6_context,0.6068,2.599503,0.940856
2,909,50,trade_count_spot_300s_eth,trade_count_spot_300s,Activity,B3_flow,0.6062,11.194609,10.823793
3,773,1,refill_rate_spot_2bps_60s_eth,refill_rate_spot_2bps_60s,Liquidity Events,B3_flow,-1.2145,0.230028,0.318489
3,773,2,median_refill_rate_spot_1bps_60s_eth,median_refill_rate_spot_1bps_60s,Dynamics,B5_dynamics,-1.2128,0.237783,0.356167
3,773,3,queue_pressure_persist_spot_1bps_300s_eth,queue_pressure_persist_spot_1bps_300s,Dynamics,B5_dynamics,1.2004,0.564359,0.318401
3,773,4,median_refill_rate_spot_1bps_60s_btc,median_refill_rate_spot_1bps_60s,Dynamics,B5_dynamics,-1.1812,0.192238,0.311988
3,773,5,median_refill_rate_fut_1bps_60s_eth,median_refill_rate_fut_1bps_60s,Dynamics,B5_dynamics,-1.1644,0.227615,0.313733
3,773,6,trade_count_spot_300s_eth,trade_count_spot_300s,Activity,B3_flow,-1.1557,10.116887,10.823793
3,773,7,trade_count_spot_300s_btc,trade_count_spot_300s,Activity,B3_flow,-1.1539,10.128233,10.723874
3,773,8,queue_pressure_persist_spot_1bps_300s_btc,queue_pressure_persist_spot_1bps_300s,Dynamics,B5_dynamics,1.1429,0.597279,0.35861
3,773,9,queue_pressure_persist_fut_1bps_300s_eth,queue_pressure_persist_fut_1bps_300s,Dynamics,B5_dynamics,1.1331,0.398186,0.188387
3,773,10,median_refill_rate_fut_1bps_60s_btc,median_refill_rate_fut_1bps_60s,Dynamics,B5_dynamics,-1.1281,0.205216,0.299754
3,773,11,mad_taker_imbalance_fut_5s_eth,mad_taker_imbalance_fut_5s,Dynamics,B5_dynamics,1.1182,0.295215,0.236544
3,773,12,queue_pressure_persist_fut_1bps_300s_btc,queue_pressure_persist_fut_1bps_300s,Dynamics,B5_dynamics,1.1127,0.483581,0.263127
3,773,13,median_refill_rate_spot_5bps_60s_eth,median_refill_rate_spot_5bps_60s,Dynamics,B5_dynamics,-1.097,0.067889,0.116295
3,773,14,trade_count_spot_900s_eth,trade_count_spot_900s,Activity,B3_flow,-1.0909,10.911234,11.613647
3,773,15,trade_count_spot_900s_btc,trade_count_spot_900s,Activity,B3_flow,-1.0757,10.890031,11.508122
3,773,16,median_refill_rate_spot_5bps_60s_btc,median_refill_rate_spot_5bps_60s,Dynamics,B5_dynamics,-1.0439,0.059282,0.10151
3,773,17,refill_rate_fut_2bps_60s_eth,refill_rate_fut_2bps_60s,Liquidity Events,B3_flow,-1.0396,0.187673,0.243317
3,773,18,refill_rate_spot_5bps_60s_eth,refill_rate_spot_5bps_60s,Liquidity Events,B3_flow,-1.0334,0.094071,0.134304
3,773,19,queue_pressure_persist_spot_1bps_900s_eth,queue_pressure_persist_spot_1bps_900s,Dynamics,B5_dynamics,1.022,0.608284,0.403223
3,773,20,queue_pressure_persist_fut_1bps_900s_eth,queue_pressure_persist_fut_1bps_900s,Dynamics,B5_dynamics,1.0219,0.437208,0.250946
3,773,21,queue_pressure_persist_spot_1bps_900s_btc,queue_pressure_persist_spot_1bps_900s,Dynamics,B5_dynamics,1.0209,0.646485,0.433624
3,773,22,refill_rate_spot_2bps_60s_btc,refill_rate_spot_2bps_60s,Liquidity Events,B3_flow,-1.0121,0.195367,0.270182
3,773,23,volume_spot_900s_eth,volume_spot_900s,Activity,B3_flow,-1.0108,8.542458,9.251975
3,773,24,median_refill_rate_fut_5bps_60s_eth,median_refill_rate_fut_5bps_60s,Dynamics,B5_dynamics,-1.0004,0.062347,0.107502
3,773,25,net_pressure_persist_spot_5bps_300s_eth,net_pressure_persist_spot_5bps_300s,Dynamics,B5_dynamics,0.9953,0.445243,0.401887
3,773,26,net_pressure_persist_spot_5bps_300s_btc,net_pressure_persist_spot_5bps_300s,Dynamics,B5_dynamics,0.9775,0.449319,0.405412
3,773,27,mad_taker_imbalance_fut_15s_eth,mad_taker_imbalance_fut_15s,Dynamics,B5_dynamics,0.9767,0.215736,0.167068
3,773,28,avg_trade_size_fut_300s_btc,avg_trade_size_fut_300s,Activity,B3_flow,0.97,79.124557,53.713291
3,773,29,refill_rate_spot_5bps_60s_btc,refill_rate_spot_5bps_60s,Liquidity Events,B3_flow,-0.9649,0.08662,0.118546
3,773,30,queue_pressure_persist_fut_1bps_900s_btc,queue_pressure_persist_fut_1bps_900s,Dynamics,B5_dynamics,0.9638,0.528382,0.332607
3,773,31,volume_fut_900s_eth,volume_fut_900s,Activity,B3_flow,-0.9605,11.146117,11.812791
3,773,32,median_refill_rate_spot_10bps_60s_eth,median_refill_rate_spot_10bps_60s,Dynamics,B5_dynamics,-0.9459,0.035249,0.062083
3,773,33,net_pressure_persist_spot_5bps_60s_eth,net_pressure_persist_spot_5bps_60s,Dynamics,B5_dynamics,0.943,0.723955,0.63364
3,773,34,median_refill_rate_fut_5bps_60s_btc,median_refill_rate_fut_5bps_60s,Dynamics,B5_dynamics,-0.9368,0.058816,0.096182
3,773,35,volume_spot_300s_eth,volume_spot_300s,Activity,B3_flow,-0.9343,7.885383,8.556631
3,773,36,refill_rate_fut_2bps_60s_btc,refill_rate_fut_2bps_60s,Liquidity Events,B3_flow,-0.9238,0.179757,0.23099
3,773,37,refill_rate_fut_5bps_60s_eth,refill_rate_fut_5bps_60s,Liquidity Events,B3_flow,-0.912,0.088766,0.12744
3,773,38,median_refill_rate_spot_10bps_60s_btc,median_refill_rate_spot_10bps_60s,Dynamics,B5_dynamics,-0.906,0.03077,0.052739
3,773,39,median_refill_rate_fut_10bps_60s_eth,median_refill_rate_fut_10bps_60s,Dynamics,B5_dynamics,-0.8957,0.033184,0.060502
3,773,40,avg_trade_size_fut_300s_eth,avg_trade_size_fut_300s,Activity,B3_flow,0.8781,1.831276,1.471624
3,773,41,volume_fut_900s_btc,volume_fut_900s,Activity,B3_flow,-0.8734,8.095512,8.618073
3,773,42,mad_taker_imbalance_fut_5s_btc,mad_taker_imbalance_fut_5s,Dynamics,B5_dynamics,0.8468,0.294496,0.25271
3,773,43,net_pressure_persist_fut_10bps_300s_eth,net_pressure_persist_fut_10bps_300s,Dynamics,B5_dynamics,0.8461,0.431095,0.397806
3,773,44,volume_fut_300s_eth,volume_fut_300s,Activity,B3_flow,-0.8401,10.509985,11.112123
3,773,45,refill_rate_spot_10bps_60s_eth,refill_rate_spot_10bps_60s,Liquidity Events,B3_flow,-0.8371,0.052793,0.074599
3,773,46,median_refill_rate_fut_10bps_60s_btc,median_refill_rate_fut_10bps_60s,Dynamics,B5_dynamics,-0.8288,0.031712,0.054681
3,773,47,range_pos_fut_3600s_btc,range_pos_fut_3600s,Range,B6_context,-0.8212,0.258162,0.585125
3,773,48,volume_spot_900s_btc,volume_spot_900s,Activity,B3_flow,-0.8111,5.809,6.311388
