cluster,n,rank,feature,bare_name,family,bundle,z_score,cluster_mean,global_mean
0,898,15,queue_pressure_spot_10bps_15s_btc,queue_pressure_spot_10bps_15s,Pressure,B1_imbalance,1.5013,0.198063,-0.024956
0,898,16,queue_pressure_spot_5bps_60s_eth,queue_pressure_spot_5bps_60s,Pressure,B1_imbalance,1.4797,0.216577,-0.019169
0,898,17,queue_pressure_spot_10bps_5s_eth,queue_pressure_spot_10bps_5s,Pressure,B1_imbalance,1.4773,0.262036,-0.018448
0,898,18,queue_pressure_spot_10bps_60s_btc,queue_pressure_spot_10bps_60s,Pressure,B1_imbalance,1.4704,0.170582,-0.023031
0,898,19,price_vs_ema_200_5m_bps_fut_eth,price_vs_ema_200_5m_bps_fut,Trend,B6_context,-1.4678,-274.027496,82.546432
0,898,20,net_cancel_spot_10bps_60s_eth,net_cancel_spot_10bps_60s,Pressure,B1_imbalance,-1.4498,-4892615.5,320905.34375
0,898,21,median_queue_pressure_spot_10bps_15s_btc,median_queue_pressure_spot_10bps_15s,Dynamics,B5_dynamics,1.4469,0.18516,-0.022861
0,898,22,net_cancel_spot_10bps_60s_btc,net_cancel_spot_10bps_60s,Pressure,B1_imbalance,-1.4214,-11072522.0,907087.375
0,898,23,queue_pressure_spot_10bps_5s_btc,queue_pressure_spot_10bps_5s,Pressure,B1_imbalance,1.4186,0.208383,-0.027399
0,898,24,median_queue_pressure_spot_10bps_60s_btc,median_queue_pressure_spot_10bps_60s,Dynamics,B5_dynamics,1.3857,0.154841,-0.021172
0,898,25,net_cancel_spot_5bps_900s_eth,net_cancel_spot_5bps_900s,Pressure,B1_imbalance,-1.345,-18696908.0,1080049.5
0,898,26,trend_aligned_15m_fut_btc,trend_aligned_15m_fut,Trend,B6_context,-1.3244,-0.809577,0.242202
0,898,27,queue_pressure_spot_5bps_60s_btc,queue_pressure_spot_5bps_60s,Pressure,B1_imbalance,1.2994,0.191873,-0.032977
0,898,28,price_vs_ema_50_60m_bps_fut_eth,price_vs_ema_50_60m_bps_fut,Trend,B6_context,-1.2875,-284.580414,108.852501
0,898,29,price_vs_ema_200_15m_bps_fut_eth,price_vs_ema_200_15m_bps_fut,Trend,B6_context,-1.2875,-284.580414,108.852501
0,898,30,volume_fut_300s_eth,volume_fut_300s,Activity,B3_flow,1.276,12.083667,11.162187
0,898,31,net_cancel_spot_5bps_60s_eth,net_cancel_spot_5bps_60s,Pressure,B1_imbalance,-1.2718,-3187390.75,257883.609375
0,898,32,net_cancel_pressure_spot_5bps_60s_eth,net_cancel_pressure_spot_5bps_60s,Pressure,B1_imbalance,-1.2718,-53123.199219,4298.043457
0,898,33,median_queue_pressure_spot_5bps_15s_eth,median_queue_pressure_spot_5bps_15s,Dynamics,B5_dynamics,1.2574,0.203648,-0.022435
0,898,34,median_queue_pressure_spot_5bps_60s_btc,median_queue_pressure_spot_5bps_60s,Dynamics,B5_dynamics,1.256,0.175999,-0.03182
0,898,35,queue_pressure_spot_5bps_15s_btc,queue_pressure_spot_5bps_15s,Pressure,B1_imbalance,1.2553,0.217606,-0.033483
0,898,36,volume_fut_900s_eth,volume_fut_900s,Activity,B3_flow,1.2535,12.761942,11.859464
0,898,37,basis_vwap_sf_900s_eth,basis_vwap_sf_900s,Cross-Market,B4_cross_market,-1.2514,-1.266151,-1.037901
0,898,38,range_pos_fut_3600s_eth,range_pos_fut_3600s,Range,B6_context,-1.249,0.092696,0.584684
0,898,39,net_cancel_pressure_spot_5bps_60s_btc,net_cancel_pressure_spot_5bps_60s,Pressure,B1_imbalance,-1.2409,-115526.992188,11840.129883
0,898,40,net_cancel_spot_5bps_60s_btc,net_cancel_spot_5bps_60s,Pressure,B1_imbalance,-1.2409,-6931617.5,710409.3125
0,898,41,median_queue_pressure_spot_5bps_15s_btc,median_queue_pressure_spot_5bps_15s,Dynamics,B5_dynamics,1.2356,0.207889,-0.031968
0,898,42,trend_aligned_60m_fut_eth,trend_aligned_60m_fut,Trend,B6_context,-1.2298,-0.667038,0.253077
0,898,43,trend_aligned_15m_fut_eth,trend_aligned_15m_fut,Trend,B6_context,-1.2256,-0.815145,0.14753
0,898,44,broke_prev_day_low_60s_fut_eth,broke_prev_day_low_60s_fut,Level Events,B6_context,1.1889,0.256125,0.03566
0,898,45,queue_pressure_spot_5bps_15s_eth,queue_pressure_spot_5bps_15s,Pressure,B1_imbalance,1.1839,0.194997,-0.024577
0,898,46,net_cancel_spot_2bps_60s_btc,net_cancel_spot_2bps_60s,Pressure,B1_imbalance,-1.1837,-4948704.5,1006495.375
0,898,47,net_cancel_pressure_spot_2bps_60s_btc,net_cancel_pressure_spot_2bps_60s,Pressure,B1_imbalance,-1.1837,-82478.328125,16774.912109
0,898,48,volume_spot_300s_eth,volume_spot_300s,Activity,B3_flow,1.1816,9.498861,8.582376
0,898,49,ema_slope_50_15m_bps_fut_btc,ema_slope_50_15m_bps_fut,Trend,B6_context,-1.1747,-4.59585,1.789238
0,898,50,depth_notional_bid_struct100_fut_900s_eth,depth_notional_bid_struct100_fut_900s,Bookshape,B2_bookshape,1.17,58105528.0,45248972.0
1,2052,1,depth_notional_ask_struct100_fut_60s_eth,depth_notional_ask_struct100_fut_60s,Bookshape,B2_bookshape,1.0125,17.835812,17.579575
1,2052,2,liq_concentration_bid_spot_struct50_60s_eth,liq_concentration_bid_spot_struct50_60s,Bookshape,B2_bookshape,0.9852,22.315989,17.974112
1,2052,3,depth_gradient_bid_spot_struct50_60s_eth,depth_gradient_bid_spot_struct50_60s,Bookshape,B2_bookshape,-0.9688,37.654343,41.881264
1,2052,4,depth_notional_ask_struct100_fut_300s_eth,depth_notional_ask_struct100_fut_300s,Bookshape,B2_bookshape,0.9021,56009068.0,44569764.0
1,2052,5,queue_pressure_persist_fut_1bps_900s_btc,queue_pressure_persist_fut_1bps_900s,Dynamics,B5_dynamics,0.8842,0.529527,0.341263
1,2052,6,depth_gradient_bid_spot_struct50_300s_eth,depth_gradient_bid_spot_struct50_300s,Bookshape,B2_bookshape,-0.8694,191.063507,209.338501
1,2052,7,range_pos_fut_3600s_eth,range_pos_fut_3600s,Range,B6_context,0.8674,0.926385,0.584684
1,2052,8,depth_notional_ask_struct100_fut_900s_eth,depth_notional_ask_struct100_fut_900s,Bookshape,B2_bookshape,0.8576,53479192.0,43541208.0
1,2052,9,liq_concentration_bid_spot_struct50_900s_eth,liq_concentration_bid_spot_struct50_900s,Bookshape,B2_bookshape,0.8536,320.371826,267.278259
1,2052,10,queue_pressure_persist_fut_1bps_900s_eth,queue_pressure_persist_fut_1bps_900s,Dynamics,B5_dynamics,0.843,0.414728,0.251648
1,2052,11,trade_count_spot_900s_eth,trade_count_spot_900s,Activity,B3_flow,-0.8333,11.028315,11.612522
1,2052,12,bps_sym_fut_1s_eth,bps_sym_fut_1s,Price,B6_context,-0.832,47.575382,50.956688
1,2052,13,depth_notional_ask_struct50_fut_60s_eth,depth_notional_ask_struct50_fut_60s,Bookshape,B2_bookshape,0.8247,16.868895,16.614864
1,2052,14,depth_notional_ask_struct100_fut_1s_eth,depth_notional_ask_struct100_fut_1s,Bookshape,B2_bookshape,0.8172,17.780977,17.556866
1,2052,15,liq_sum_fut_900s_eth,liq_sum_fut_900s,Bookshape,B2_bookshape,0.8017,15.463919,15.160497
1,2052,16,liq_concentration_bid_fut_struct50_900s_eth,liq_concentration_bid_fut_struct50_900s,Bookshape,B2_bookshape,0.7812,298.009613,260.60849
1,2052,17,liq_sum_fut_300s_eth,liq_sum_fut_300s,Bookshape,B2_bookshape,0.7809,15.438548,15.135073
1,2052,18,queue_pressure_persist_spot_1bps_900s_btc,queue_pressure_persist_spot_1bps_900s,Dynamics,B5_dynamics,0.7705,0.601461,0.436395
1,2052,19,depth_gradient_bid_spot_struct50_900s_eth,depth_gradient_bid_spot_struct50_900s,Bookshape,B2_bookshape,-0.7685,578.811157,628.498962
1,2052,20,depth_gradient_bid_fut_struct50_60s_eth,depth_gradient_bid_fut_struct50_60s,Bookshape,B2_bookshape,-0.7635,39.744411,42.594624
1,2052,21,trade_count_spot_900s_btc,trade_count_spot_900s,Activity,B3_flow,-0.7621,10.910665,11.420198
1,2052,22,queue_pressure_persist_spot_1bps_900s_eth,queue_pressure_persist_spot_1bps_900s,Dynamics,B5_dynamics,0.7565,0.562052,0.403384
1,2052,23,absorption_asymmetry_fut_1bps_60s_eth,absorption_asymmetry_fut_1bps_60s,Absorption,B3_flow,-0.7485,-0.392472,-0.07601
1,2052,24,queue_pressure_persist_spot_1bps_300s_eth,queue_pressure_persist_spot_1bps_300s,Dynamics,B5_dynamics,0.7468,0.480544,0.323504
1,2052,25,queue_pressure_persist_fut_1bps_300s_eth,queue_pressure_persist_fut_1bps_300s,Dynamics,B5_dynamics,0.744,0.329707,0.190311
1,2052,26,liq_concentration_bid_spot_struct50_1s_eth,liq_concentration_bid_spot_struct50_1s,Bookshape,B2_bookshape,0.7435,0.370871,0.295918
1,2052,27,trade_count_fut_share_900s_eth,trade_count_fut_share_900s,Cross-Market,B4_cross_market,0.7434,0.71871,0.679699
1,2052,28,liq_concentration_bid_fut_struct50_300s_eth,liq_concentration_bid_fut_struct50_300s,Bookshape,B2_bookshape,0.7427,98.328667,85.710327
1,2052,29,absorption_volume_bid_spot_1bps_60s_eth,absorption_volume_bid_spot_1bps_60s,Absorption,B3_flow,0.7423,18.78932,18.047792
1,2052,30,depth_notional_ask_struct50_fut_300s_eth,depth_notional_ask_struct50_fut_300s,Bookshape,B2_bookshape,0.7421,16.831945,16.615805
1,2052,31,median_refill_rate_spot_5bps_60s_btc,median_refill_rate_spot_5bps_60s,Dynamics,B5_dynamics,-0.7407,0.066492,0.096348
1,2052,32,median_refill_rate_fut_1bps_60s_btc,median_refill_rate_fut_1bps_60s,Dynamics,B5_dynamics,-0.7391,0.228047,0.291169
1,2052,33,trade_count_sf_share_900s_eth,trade_count_sf_share_900s,Cross-Market,B4_cross_market,0.7361,0.722483,0.682661
1,2052,34,liq_sum_fut_60s_eth,liq_sum_fut_60s,Bookshape,B2_bookshape,0.7347,15.411382,15.114319
1,2052,35,trade_count_spot_share_900s_eth,trade_count_spot_share_900s,Cross-Market,B4_cross_market,-0.7302,0.276191,0.31618
1,2052,36,trend_aligned_240m_fut_eth,trend_aligned_240m_fut,Trend,B6_context,0.724,0.731969,0.212612
1,2052,37,median_refill_rate_spot_1bps_60s_btc,median_refill_rate_spot_1bps_60s,Dynamics,B5_dynamics,-0.7204,0.225166,0.30174
1,2052,38,absorption_asymmetry_spot_1bps_60s_eth,absorption_asymmetry_spot_1bps_60s,Absorption,B3_flow,-0.7168,-0.38542,-0.043102
1,2052,39,trade_count_spot_300s_eth,trade_count_spot_300s,Activity,B3_flow,-0.7095,10.340234,10.808178
1,2052,40,trade_count_fut_share_300s_eth,trade_count_fut_share_300s,Cross-Market,B4_cross_market,0.707,0.711649,0.672481
1,2052,41,depth_notional_ask_struct50_fut_900s_eth,depth_notional_ask_struct50_fut_900s,Bookshape,B2_bookshape,0.7059,16.788109,16.60342
1,2052,42,trend_aligned_60m_fut_btc,trend_aligned_60m_fut,Trend,B6_context,0.7032,0.721735,0.166161
1,2052,43,trade_count_sf_share_300s_eth,trade_count_sf_share_300s,Cross-Market,B4_cross_market,0.7004,0.713624,0.674482
1,2052,44,absorption_asymmetry_fut_1bps_60s_btc,absorption_asymmetry_fut_1bps_60s,Absorption,B3_flow,-0.6988,-0.382004,-0.070152
1,2052,45,depth_gradient_bid_spot_struct50_1s_eth,depth_gradient_bid_spot_struct50_1s,Bookshape,B2_bookshape,-0.6949,0.628642,0.701807
1,2052,46,trade_count_spot_share_300s_eth,trade_count_spot_share_300s,Cross-Market,B4_cross_market,-0.6936,0.285635,0.324691
1,2052,47,median_refill_rate_spot_1bps_60s_eth,median_refill_rate_spot_1bps_60s,Dynamics,B5_dynamics,-0.6905,0.281957,0.349079
1,2052,48,absorption_volume_bid_fut_1bps_60s_eth,absorption_volume_bid_fut_1bps_60s,Absorption,B3_flow,0.6897,22.890663,22.218687
1,2052,49,median_refill_rate_fut_1bps_60s_eth,median_refill_rate_fut_1bps_60s,Dynamics,B5_dynamics,-0.6869,0.258542,0.309082
1,2052,50,median_refill_rate_spot_5bps_60s_eth,median_refill_rate_spot_5bps_60s,Dynamics,B5_dynamics,-0.6848,0.083783,0.114414
2,327,1,median_pull_rate_spot_5bps_60s_eth,median_pull_rate_spot_5bps_60s,Dynamics,B5_dynamics,4.0782,9.32844,0.583684
2,327,2,median_pull_rate_fut_5bps_60s_eth,median_pull_rate_fut_5bps_60s,Dynamics,B5_dynamics,4.0257,10.103234,0.68626
2,327,3,median_pull_rate_spot_5bps_60s_btc,median_pull_rate_spot_5bps_60s,Dynamics,B5_dynamics,3.8737,9.368474,0.611085
2,327,4,pull_rate_fut_5bps_60s_eth,pull_rate_fut_5bps_60s,Liquidity Events,B3_flow,3.8221,10.123736,0.791749
2,327,5,mad_pull_rate_fut_5bps_15s_btc,mad_pull_rate_fut_5bps_15s,Dynamics,B5_dynamics,3.8081,5.077229,0.189114
2,327,6,mad_pull_rate_spot_5bps_60s_eth,mad_pull_rate_spot_5bps_60s,Dynamics,B5_dynamics,3.7709,8.534786,0.526254
2,327,7,mad_pull_rate_fut_5bps_15s_eth,mad_pull_rate_fut_5bps_15s,Dynamics,B5_dynamics,3.7427,4.907037,0.19723
2,327,8,mad_pull_rate_fut_5bps_60s_eth,mad_pull_rate_fut_5bps_60s,Dynamics,B5_dynamics,3.7307,8.775014,0.575242
2,327,9,median_pull_rate_fut_5bps_15s_eth,median_pull_rate_fut_5bps_15s,Dynamics,B5_dynamics,3.7107,8.099264,0.575455
2,327,10,pull_rate_spot_5bps_60s_btc,pull_rate_spot_5bps_60s,Liquidity Events,B3_flow,3.6458,8.496162,0.598718
2,327,11,mad_pull_rate_spot_5bps_60s_btc,mad_pull_rate_spot_5bps_60s,Dynamics,B5_dynamics,3.5693,8.152993,0.52199
2,327,12,pull_rate_spot_5bps_60s_eth,pull_rate_spot_5bps_60s,Liquidity Events,B3_flow,3.5359,8.576468,0.671022
2,327,13,pull_rate_fut_5bps_15s_eth,pull_rate_fut_5bps_15s,Liquidity Events,B3_flow,3.524,7.618568,0.57989
2,327,14,pull_rate_spot_5bps_15s_btc,pull_rate_spot_5bps_15s,Liquidity Events,B3_flow,3.491,6.406611,0.417331
2,327,15,median_pull_rate_spot_5bps_15s_btc,median_pull_rate_spot_5bps_15s,Dynamics,B5_dynamics,3.4758,6.356605,0.407495
2,327,16,pull_rate_spot_5bps_15s_eth,pull_rate_spot_5bps_15s,Liquidity Events,B3_flow,3.4631,6.946602,0.513652
2,327,17,median_pull_rate_spot_5bps_15s_eth,median_pull_rate_spot_5bps_15s,Dynamics,B5_dynamics,3.3972,6.542515,0.475041
2,327,18,median_pull_rate_fut_5bps_60s_btc,median_pull_rate_fut_5bps_60s,Dynamics,B5_dynamics,3.3665,9.08488,0.741442
2,327,19,mad_pull_rate_fut_5bps_60s_btc,mad_pull_rate_fut_5bps_60s,Dynamics,B5_dynamics,3.3097,8.78435,0.719371
2,327,20,mad_pull_rate_spot_5bps_15s_btc,mad_pull_rate_spot_5bps_15s,Dynamics,B5_dynamics,3.2182,3.356772,0.121391
2,327,21,mad_pull_rate_spot_5bps_15s_eth,mad_pull_rate_spot_5bps_15s,Dynamics,B5_dynamics,3.1406,3.378558,0.136929
2,327,22,mad_refill_rate_spot_10bps_60s_btc,mad_refill_rate_spot_10bps_60s,Dynamics,B5_dynamics,3.0992,0.035837,0.00764
2,327,23,pull_rate_fut_5bps_60s_btc,pull_rate_fut_5bps_60s,Liquidity Events,B3_flow,3.0337,8.290778,0.774793
2,327,24,median_refill_rate_spot_10bps_60s_btc,median_refill_rate_spot_10bps_60s,Dynamics,B5_dynamics,3.018,0.126794,0.050296
2,327,25,median_pull_rate_spot_5bps_5s_eth,median_pull_rate_spot_5bps_5s,Dynamics,B5_dynamics,2.9816,4.694039,0.373072
2,327,26,median_pull_rate_spot_5bps_5s_btc,median_pull_rate_spot_5bps_5s,Dynamics,B5_dynamics,2.9459,4.07658,0.288942
2,327,27,pull_rate_spot_5bps_5s_btc,pull_rate_spot_5bps_5s,Liquidity Events,B3_flow,2.9036,4.041919,0.289862
2,327,28,mad_refill_rate_fut_10bps_60s_btc,mad_refill_rate_fut_10bps_60s,Dynamics,B5_dynamics,2.885,0.036644,0.008389
2,327,29,pull_rate_spot_5bps_5s_eth,pull_rate_spot_5bps_5s,Liquidity Events,B3_flow,2.881,4.365814,0.359621
2,327,30,liq_concentration_bid_fut_struct50_300s_btc,liq_concentration_bid_fut_struct50_300s,Bookshape,B2_bookshape,-2.8122,247.161072,294.325745
2,327,31,median_refill_rate_fut_10bps_60s_btc,median_refill_rate_fut_10bps_60s,Dynamics,B5_dynamics,2.7861,0.126741,0.05151
2,327,32,median_pull_rate_fut_5bps_15s_btc,median_pull_rate_fut_5bps_15s,Dynamics,B5_dynamics,2.7851,5.859128,0.490746
2,327,33,median_pull_rate_fut_5bps_5s_eth,median_pull_rate_fut_5bps_5s,Dynamics,B5_dynamics,2.7633,4.484869,0.389763
2,327,34,below_prev_week_low_fut_btc,below_prev_week_low_fut,Level Events,B6_context,2.6765,0.608563,0.046282
2,327,35,pull_rate_fut_5bps_15s_btc,pull_rate_fut_5bps_15s,Liquidity Events,B3_flow,2.6393,5.549415,0.497054
2,327,36,liq_concentration_bid_fut_struct50_900s_btc,liq_concentration_bid_fut_struct50_900s,Bookshape,B2_bookshape,-2.6112,764.32251,886.658936
2,327,37,pull_rate_fut_5bps_5s_eth,pull_rate_fut_5bps_5s,Liquidity Events,B3_flow,2.5307,3.810824,0.362181
2,327,38,median_pull_rate_fut_5bps_5s_btc,median_pull_rate_fut_5bps_5s,Dynamics,B5_dynamics,2.4797,3.96387,0.33878
2,327,39,refill_rate_spot_10bps_60s_btc,refill_rate_spot_10bps_60s,Liquidity Events,B3_flow,2.4738,0.109693,0.058241
2,327,40,mad_refill_rate_spot_10bps_60s_eth,mad_refill_rate_spot_10bps_60s,Dynamics,B5_dynamics,2.4597,0.032672,0.009059
2,327,41,median_refill_rate_fut_10bps_60s_eth,median_refill_rate_fut_10bps_60s,Dynamics,B5_dynamics,2.4258,0.13249,0.0591
2,327,42,median_refill_rate_spot_10bps_60s_eth,median_refill_rate_spot_10bps_60s,Dynamics,B5_dynamics,2.4129,0.132798,0.06178
2,327,43,liq_imb_persist_sf_struct50_900s_eth,liq_imb_persist_sf_struct50_900s,Cross-Market,B4_cross_market,-2.2515,0.166238,0.852194
2,327,44,mad_refill_rate_fut_10bps_60s_eth,mad_refill_rate_fut_10bps_60s,Dynamics,B5_dynamics,2.2473,0.033271,0.009891
2,327,45,pull_rate_fut_5bps_5s_btc,pull_rate_fut_5bps_5s,Liquidity Events,B3_flow,2.1767,3.261681,0.312762
2,327,46,refill_rate_fut_10bps_60s_btc,refill_rate_fut_10bps_60s,Liquidity Events,B3_flow,2.1578,0.109598,0.059119
2,327,47,mad_refill_rate_spot_5bps_60s_btc,mad_refill_rate_spot_5bps_60s,Dynamics,B5_dynamics,2.1245,0.035266,0.012406
2,327,48,mad_refill_rate_fut_10bps_15s_btc,mad_refill_rate_fut_10bps_15s,Dynamics,B5_dynamics,2.1226,0.043254,0.01499
2,327,49,liq_concentration_bid_spot_struct50_900s_btc,liq_concentration_bid_spot_struct50_900s,Bookshape,B2_bookshape,-2.0794,592.494385,767.332214
2,327,50,refill_rate_spot_10bps_60s_eth,refill_rate_spot_10bps_60s,Liquidity Events,B3_flow,2.0727,0.126254,0.07208
3,1906,1,range_pos_fut_3600s_eth,range_pos_fut_3600s,Range,B6_context,-1.1393,0.135901,0.584684
3,1906,2,absorption_asymmetry_fut_1bps_60s_btc,absorption_asymmetry_fut_1bps_60s,Absorption,B3_flow,1.0511,0.398919,-0.070152
3,1906,3,queue_pressure_persist_spot_1bps_300s_eth,queue_pressure_persist_spot_1bps_300s,Dynamics,B5_dynamics,1.021,0.538192,0.323504
3,1906,4,trade_count_spot_300s_eth,trade_count_spot_300s,Activity,B3_flow,-1.0165,10.137724,10.808178
3,1906,5,median_refill_rate_spot_1bps_60s_btc,median_refill_rate_spot_1bps_60s,Dynamics,B5_dynamics,-1.0163,0.19371,0.30174
3,1906,6,median_refill_rate_fut_1bps_60s_btc,median_refill_rate_fut_1bps_60s,Dynamics,B5_dynamics,-1.0063,0.205223,0.291169
3,1906,7,median_refill_rate_spot_1bps_60s_eth,median_refill_rate_spot_1bps_60s,Dynamics,B5_dynamics,-0.9981,0.25206,0.349079
3,1906,8,trade_count_spot_900s_eth,trade_count_spot_900s,Activity,B3_flow,-0.9849,10.922052,11.612522
3,1906,9,median_refill_rate_fut_1bps_60s_eth,median_refill_rate_fut_1bps_60s,Dynamics,B5_dynamics,-0.9821,0.236815,0.309082
3,1906,10,absorption_asymmetry_fut_1bps_60s_eth,absorption_asymmetry_fut_1bps_60s,Absorption,B3_flow,0.9733,0.335503,-0.07601
3,1906,11,trade_count_spot_900s_btc,trade_count_spot_900s,Activity,B3_flow,-0.9615,10.777353,11.420198
3,1906,12,refill_rate_spot_2bps_60s_eth,refill_rate_spot_2bps_60s,Liquidity Events,B3_flow,-0.9528,0.235576,0.307174
3,1906,13,median_refill_rate_spot_5bps_60s_btc,median_refill_rate_spot_5bps_60s,Dynamics,B5_dynamics,-0.9484,0.05812,0.096348
3,1906,14,median_refill_rate_spot_5bps_60s_eth,median_refill_rate_spot_5bps_60s,Dynamics,B5_dynamics,-0.9433,0.072222,0.114414
3,1906,15,queue_pressure_persist_fut_1bps_300s_eth,queue_pressure_persist_fut_1bps_300s,Dynamics,B5_dynamics,0.9339,0.365276,0.190311
3,1906,16,queue_pressure_persist_spot_1bps_900s_btc,queue_pressure_persist_spot_1bps_900s,Dynamics,B5_dynamics,0.9291,0.635445,0.436395
3,1906,17,absorption_asymmetry_spot_1bps_60s_eth,absorption_asymmetry_spot_1bps_60s,Absorption,B3_flow,0.9111,0.392,-0.043102
3,1906,18,queue_pressure_persist_spot_1bps_900s_eth,queue_pressure_persist_spot_1bps_900s,Dynamics,B5_dynamics,0.8892,0.589877,0.403384
3,1906,19,absorption_asymmetry_spot_1bps_60s_btc,absorption_asymmetry_spot_1bps_60s,Absorption,B3_flow,0.877,0.435981,-0.01311
3,1906,20,refill_rate_spot_5bps_60s_eth,refill_rate_spot_5bps_60s,Liquidity Events,B3_flow,-0.8709,0.09515,0.129207
3,1906,21,taker_imbalance_fut_60s_btc,taker_imbalance_fut_60s,Aggression,B1_imbalance,-0.8598,-0.146787,0.017147
3,1906,22,taker_imbalance_fut_15s_btc,taker_imbalance_fut_15s,Aggression,B1_imbalance,-0.8582,-0.215691,0.030426
3,1906,23,refill_rate_spot_5bps_60s_btc,refill_rate_spot_5bps_60s,Liquidity Events,B3_flow,-0.8573,0.079448,0.108962
3,1906,24,median_refill_rate_fut_5bps_60s_btc,median_refill_rate_fut_5bps_60s,Dynamics,B5_dynamics,-0.8512,0.05858,0.090925
3,1906,25,queue_pressure_persist_fut_1bps_900s_eth,queue_pressure_persist_fut_1bps_900s,Dynamics,B5_dynamics,0.8505,0.416186,0.251648
3,1906,26,queue_pressure_persist_fut_1bps_900s_btc,queue_pressure_persist_fut_1bps_900s,Dynamics,B5_dynamics,0.8464,0.521486,0.341263
3,1906,27,refill_rate_spot_2bps_60s_btc,refill_rate_spot_2bps_60s,Liquidity Events,B3_flow,-0.8454,0.189042,0.255862
3,1906,28,refill_rate_fut_2bps_60s_eth,refill_rate_fut_2bps_60s,Liquidity Events,B3_flow,-0.8443,0.186859,0.232709
3,1906,29,median_refill_rate_fut_5bps_60s_eth,median_refill_rate_fut_5bps_60s,Dynamics,B5_dynamics,-0.8409,0.068483,0.104628
3,1906,30,trade_count_spot_300s_btc,trade_count_spot_300s,Activity,B3_flow,-0.8388,9.938754,10.562679
3,1906,31,depth_notional_bid_struct100_fut_1s_eth,depth_notional_bid_struct100_fut_1s,Bookshape,B2_bookshape,0.835,17.806608,17.581385
3,1906,32,volume_spot_900s_eth,volume_spot_900s,Activity,B3_flow,-0.8268,8.653936,9.288676
3,1906,33,net_pressure_persist_spot_5bps_300s_eth,net_pressure_persist_spot_5bps_300s,Dynamics,B5_dynamics,0.8254,0.439602,0.403088
3,1906,34,median_refill_rate_spot_10bps_60s_eth,median_refill_rate_spot_10bps_60s,Dynamics,B5_dynamics,-0.8241,0.037524,0.06178
3,1906,35,depth_notional_bid_struct100_fut_60s_eth,depth_notional_bid_struct100_fut_60s,Bookshape,B2_bookshape,0.8216,17.794847,17.590918
3,1906,36,trade_count_spot_share_300s_eth,trade_count_spot_share_300s,Cross-Market,B4_cross_market,-0.8187,0.278593,0.324691
3,1906,37,refill_rate_fut_2bps_60s_btc,refill_rate_fut_2bps_60s,Liquidity Events,B3_flow,-0.8162,0.169911,0.218461
3,1906,38,depth_notional_bid_struct50_fut_60s_eth,depth_notional_bid_struct50_fut_60s,Bookshape,B2_bookshape,0.815,16.85103,16.605604
3,1906,39,trade_count_sf_share_300s_eth,trade_count_sf_share_300s,Cross-Market,B4_cross_market,0.8131,0.719922,0.674482
3,1906,40,price_vs_va_60m_fut_eth,price_vs_va_60m_fut,Volume Profile,B6_context,-0.8102,0.54617,1.112713
3,1906,41,absorption_asymmetry_fut_1bps_15s_eth,absorption_asymmetry_fut_1bps_15s,Absorption,B3_flow,0.8051,0.31929,-0.061628
3,1906,42,median_refill_rate_spot_10bps_60s_btc,median_refill_rate_spot_10bps_60s,Dynamics,B5_dynamics,-0.8045,0.029905,0.050296
3,1906,43,volume_fut_900s_btc,volume_fut_900s,Activity,B3_flow,-0.8037,7.848763,8.472917
