cluster,n,rank,feature,bare_name,family,bundle,z_score,cluster_mean,global_mean
0,1659,22,volume_spot_900s_eth,volume_spot_900s,Activity,B3_flow,0.9258,9.999454,9.288676
0,1659,23,queue_pressure_spot_5bps_15s_btc,queue_pressure_spot_5bps_15s,Pressure,B1_imbalance,-0.884,-0.210306,-0.033483
0,1659,24,ema_slope_200_60m_bps_fut_btc,ema_slope_200_60m_bps_fut,Trend,B6_context,0.8798,3.483637,1.077397
0,1659,25,ema_slope_200_60m_bps_fut_eth,ema_slope_200_60m_bps_fut,Trend,B6_context,0.8748,4.123676,1.262394
0,1659,26,price_vs_va_1d_fut_eth,price_vs_va_1d_fut,Volume Profile,B6_context,0.864,1.667269,1.109594
0,1659,27,median_queue_pressure_spot_2bps_60s_btc,median_queue_pressure_spot_2bps_60s,Dynamics,B5_dynamics,-0.8629,-0.309426,-0.075839
0,1659,28,avg_trade_size_spot_900s_btc,avg_trade_size_spot_900s,Activity,B3_flow,-0.8624,972.247375,1431.265503
0,1659,29,basis_vwap_sf_900s_eth,basis_vwap_sf_900s,Cross-Market,B4_cross_market,0.8611,-0.880831,-1.037901
0,1659,30,net_cancel_spot_5bps_900s_btc,net_cancel_spot_5bps_900s,Pressure,B1_imbalance,0.8609,30889802.0,-274158.3125
0,1659,31,net_cancel_spot_2bps_60s_btc,net_cancel_spot_2bps_60s,Pressure,B1_imbalance,0.8543,5304688.5,1006495.375
0,1659,32,net_cancel_pressure_spot_2bps_60s_btc,net_cancel_pressure_spot_2bps_60s,Pressure,B1_imbalance,0.8543,88411.296875,16774.912109
0,1659,33,trend_aligned_15m_fut_btc,trend_aligned_15m_fut,Trend,B6_context,0.8525,0.919228,0.242202
0,1659,34,trade_count_spot_900s_eth,trade_count_spot_900s,Activity,B3_flow,0.8524,12.210103,11.612522
0,1659,35,median_queue_pressure_spot_2bps_5s_btc,median_queue_pressure_spot_2bps_5s,Dynamics,B5_dynamics,-0.8452,-0.384747,-0.059615
0,1659,36,avg_trade_size_spot_300s_eth,avg_trade_size_spot_300s,Activity,B3_flow,-0.8435,36.049568,54.924286
0,1659,37,taker_imbalance_spot_60s_eth,taker_imbalance_spot_60s,Aggression,B1_imbalance,-0.8346,-0.129824,0.01244
0,1659,38,price_vs_ema_200_240m_bps_fut_eth,price_vs_ema_200_240m_bps_fut,Trend,B6_context,0.8223,645.965027,282.893402
0,1659,39,trend_aligned_15m_fut_eth,trend_aligned_15m_fut,Trend,B6_context,0.8206,0.792043,0.14753
0,1659,40,depth_gradient_ask_fut_struct100_300s_eth,depth_gradient_ask_fut_struct100_300s,Bookshape,B2_bookshape,0.8153,197.754593,184.176453
0,1659,41,queue_pressure_spot_1bps_60s_btc,queue_pressure_spot_1bps_60s,Pressure,B1_imbalance,-0.8142,-40.831882,-6.800476
0,1659,42,queue_pressure_spot_2bps_5s_btc,queue_pressure_spot_2bps_5s,Pressure,B1_imbalance,-0.8099,-0.388689,-0.062005
0,1659,43,range_pct_fut_3600s_eth,range_pct_fut_3600s,Range,B6_context,0.7924,0.030371,0.021306
0,1659,44,median_queue_pressure_spot_5bps_5s_btc,median_queue_pressure_spot_5bps_5s,Dynamics,B5_dynamics,-0.7878,-0.208281,-0.034418
0,1659,45,depth_gradient_ask_fut_struct100_900s_eth,depth_gradient_ask_fut_struct100_900s,Bookshape,B2_bookshape,0.7805,586.964661,550.50769
0,1659,46,taker_imbalance_spot_15s_eth,taker_imbalance_spot_15s,Aggression,B1_imbalance,-0.7757,-0.18014,0.01487
0,1659,47,volume_fut_900s_eth,volume_fut_900s,Activity,B3_flow,0.7751,12.417505,11.859464
0,1659,48,liq_concentration_ask_fut_struct100_300s_eth,liq_concentration_ask_fut_struct100_300s,Bookshape,B2_bookshape,-0.7749,102.160957,114.382469
0,1659,49,price_vs_va_1d_fut_btc,price_vs_va_1d_fut,Volume Profile,B6_context,0.771,1.564195,1.073596
0,1659,50,avg_trade_size_spot_900s_eth,avg_trade_size_spot_900s,Activity,B3_flow,-0.7659,44.85635,61.294113
1,2643,1,absorption_asymmetry_spot_1bps_15s_eth,absorption_asymmetry_spot_1bps_15s,Absorption,B3_flow,-0.7386,-0.437049,-0.034645
1,2643,2,taker_imbalance_spot_60s_eth,taker_imbalance_spot_60s,Aggression,B1_imbalance,0.7373,0.138126,0.01244
1,2643,3,queue_pressure_spot_2bps_15s_eth,queue_pressure_spot_2bps_15s,Pressure,B1_imbalance,0.7312,0.189603,-0.021183
1,2643,4,median_queue_pressure_spot_2bps_15s_eth,median_queue_pressure_spot_2bps_15s,Dynamics,B5_dynamics,0.7272,0.184813,-0.018352
1,2643,5,absorption_asymmetry_spot_1bps_15s_btc,absorption_asymmetry_spot_1bps_15s,Absorption,B3_flow,-0.7234,-0.429773,0.001899
1,2643,6,absorption_volume_ask_spot_1bps_60s_eth,absorption_volume_ask_spot_1bps_60s,Absorption,B3_flow,-0.7209,17.208284,17.945539
1,2643,7,taker_imbalance_fut_15s_eth,taker_imbalance_fut_15s,Aggression,B1_imbalance,0.7051,0.203684,0.022913
1,2643,8,absorption_asymmetry_spot_1bps_60s_eth,absorption_asymmetry_spot_1bps_60s,Absorption,B3_flow,-0.6974,-0.376149,-0.043102
1,2643,9,absorption_asymmetry_spot_1bps_60s_btc,absorption_asymmetry_spot_1bps_60s,Absorption,B3_flow,-0.6919,-0.367449,-0.01311
1,2643,10,taker_imbalance_spot_15s_eth,taker_imbalance_spot_15s,Aggression,B1_imbalance,0.6914,0.188694,0.01487
1,2643,11,taker_imbalance_spot_60s_btc,taker_imbalance_spot_60s,Aggression,B1_imbalance,0.6861,0.16971,0.034408
1,2643,12,taker_imbalance_fut_60s_eth,taker_imbalance_fut_60s,Aggression,B1_imbalance,0.6774,0.130598,0.01877
1,2643,13,taker_imbalance_shock_spot_60s_eth,taker_imbalance_shock_spot_60s,Dynamics,B5_dynamics,0.6771,0.894739,0.042835
1,2643,14,taker_imbalance_fut_15s_btc,taker_imbalance_fut_15s,Aggression,B1_imbalance,0.6734,0.223551,0.030426
1,2643,15,median_queue_pressure_spot_2bps_15s_btc,median_queue_pressure_spot_2bps_15s,Dynamics,B5_dynamics,0.6733,0.151125,-0.067441
1,2643,16,queue_pressure_spot_1bps_15s_btc,queue_pressure_spot_1bps_15s,Pressure,B1_imbalance,0.6713,8.791799,-1.308842
1,2643,17,taker_imbalance_spot_15s_btc,taker_imbalance_spot_15s,Aggression,B1_imbalance,0.671,0.231481,0.027096
1,2643,18,queue_pressure_spot_2bps_15s_btc,queue_pressure_spot_2bps_15s,Pressure,B1_imbalance,0.6695,0.161238,-0.061837
1,2643,19,mad_impact_per_signed_fut_5s_eth,mad_impact_per_signed_fut_5s,Dynamics,B5_dynamics,0.6645,3e-06,2e-06
1,2643,20,queue_pressure_spot_1bps_60s_btc,queue_pressure_spot_1bps_60s,Pressure,B1_imbalance,0.6587,20.731287,-6.800476
1,2643,21,absorption_volume_ask_spot_1bps_15s_btc,absorption_volume_ask_spot_1bps_15s,Absorption,B3_flow,-0.6451,10.771749,11.804308
1,2643,22,absorption_volume_ask_fut_1bps_60s_eth,absorption_volume_ask_fut_1bps_60s,Absorption,B3_flow,-0.6421,21.372358,22.046556
1,2643,23,median_impact_per_signed_spot_5s_eth,median_impact_per_signed_spot_5s,Dynamics,B5_dynamics,0.642,2.5e-05,1.8e-05
1,2643,24,taker_imbalance_shock_fut_15s_eth,taker_imbalance_shock_fut_15s,Dynamics,B5_dynamics,0.6347,0.807629,0.086048
1,2643,25,absorption_volume_ask_spot_1bps_60s_btc,absorption_volume_ask_spot_1bps_60s,Absorption,B3_flow,-0.6321,14.969081,15.797909
1,2643,26,median_impact_per_signed_fut_5s_eth,median_impact_per_signed_fut_5s,Dynamics,B5_dynamics,0.6273,2e-06,1e-06
1,2643,27,median_queue_pressure_spot_2bps_5s_eth,median_queue_pressure_spot_2bps_5s,Dynamics,B5_dynamics,0.6186,0.191057,-0.022443
1,2643,28,depth_imbalance_struct100_fut_1s_eth,depth_imbalance_struct100_fut_1s,Imbalance,B1_imbalance,-0.6137,-0.084477,0.011872
1,2643,29,absorption_asymmetry_fut_1bps_15s_btc,absorption_asymmetry_fut_1bps_15s,Absorption,B3_flow,-0.6133,-0.350414,-0.042017
1,2643,30,price_vs_va_60m_fut_eth,price_vs_va_60m_fut,Volume Profile,B6_context,0.6088,1.538403,1.112713
1,2643,31,mad_impact_per_signed_fut_15s_eth,mad_impact_per_signed_fut_15s,Dynamics,B5_dynamics,0.6039,3e-06,2e-06
1,2643,32,absorption_asymmetry_fut_1bps_60s_btc,absorption_asymmetry_fut_1bps_60s,Absorption,B3_flow,-0.5974,-0.336757,-0.070152
1,2643,33,taker_imbalance_fut_60s_btc,taker_imbalance_fut_60s,Aggression,B1_imbalance,0.5971,0.130996,0.017147
1,2643,34,queue_pressure_spot_2bps_60s_eth,queue_pressure_spot_2bps_60s,Pressure,B1_imbalance,0.583,0.113304,-0.011626
1,2643,35,median_queue_pressure_spot_2bps_5s_btc,median_queue_pressure_spot_2bps_5s,Dynamics,B5_dynamics,0.5824,0.164404,-0.059615
1,2643,36,absorption_asymmetry_fut_1bps_15s_eth,absorption_asymmetry_fut_1bps_15s,Absorption,B3_flow,-0.5704,-0.331499,-0.061628
1,2643,37,taker_imbalance_shock_fut_60s_eth,taker_imbalance_shock_fut_60s,Dynamics,B5_dynamics,0.5701,0.873538,0.110786
1,2643,38,price_vs_va_60m_fut_btc,price_vs_va_60m_fut,Volume Profile,B6_context,0.5691,1.499054,1.106137
1,2643,39,queue_pressure_spot_2bps_5s_eth,queue_pressure_spot_2bps_5s,Pressure,B1_imbalance,0.568,0.186653,-0.022643
1,2643,40,absorption_volume_ask_spot_1bps_15s_eth,absorption_volume_ask_spot_1bps_15s,Absorption,B3_flow,-0.5658,13.21131,14.056328
1,2643,41,queue_pressure_ratio_fut_1bps_60s_btc,queue_pressure_ratio_fut_1bps_60s,Pressure,B1_imbalance,0.5573,0.220611,0.004459
1,2643,42,queue_pressure_shock_spot_2bps_60s_eth,queue_pressure_shock_spot_2bps_60s,Dynamics,B5_dynamics,0.5534,0.639388,-0.021825
1,2643,43,queue_pressure_spot_2bps_60s_btc,queue_pressure_spot_2bps_60s,Pressure,B1_imbalance,0.5497,0.080384,-0.070241
1,2643,44,median_queue_pressure_spot_5bps_15s_btc,median_queue_pressure_spot_5bps_15s,Dynamics,B5_dynamics,0.5483,0.074474,-0.031968
1,2643,45,queue_pressure_persist_fut_1bps_900s_btc,queue_pressure_persist_fut_1bps_900s,Dynamics,B5_dynamics,-0.5469,0.224809,0.341263
1,2643,46,queue_pressure_spot_2bps_5s_btc,queue_pressure_spot_2bps_5s,Pressure,B1_imbalance,0.5467,0.158528,-0.062005
1,2643,47,depth_notional_bid_struct100_fut_1s_eth,depth_notional_bid_struct100_fut_1s,Bookshape,B2_bookshape,-0.5398,17.435783,17.581385
1,2643,48,taker_imbalance_shock_spot_15s_eth,taker_imbalance_shock_spot_15s,Dynamics,B5_dynamics,0.5389,0.602009,0.03068
1,2643,49,queue_pressure_spot_5bps_15s_btc,queue_pressure_spot_5bps_15s,Pressure,B1_imbalance,0.5304,0.072621,-0.033483
1,2643,50,queue_pressure_spot_1bps_15s_eth,queue_pressure_spot_1bps_15s,Pressure,B1_imbalance,0.5253,7.087359,-0.115105
2,1163,1,broke_prev_day_low_900s_fut_eth,broke_prev_day_low_900s_fut,Level Events,B6_context,2.1551,0.682717,0.084219
2,1163,2,broke_prev_day_low_900s_fut_btc,broke_prev_day_low_900s_fut,Level Events,B6_context,1.9942,0.614789,0.078486
2,1163,3,broke_prev_day_low_300s_fut_eth,broke_prev_day_low_300s_fut,Level Events,B6_context,1.8742,0.514187,0.062047
2,1163,4,below_prev_day_low_fut_eth,below_prev_day_low_fut,Level Events,B6_context,1.8562,0.868444,0.17046
2,1163,5,below_prev_day_low_fut_btc,below_prev_day_low_fut,Level Events,B6_context,1.6272,0.760963,0.161777
2,1163,6,queue_pressure_spot_10bps_60s_eth,queue_pressure_spot_10bps_60s,Pressure,B1_imbalance,1.5676,0.215231,-0.014566
2,1163,7,broke_prev_day_low_300s_fut_btc,broke_prev_day_low_300s_fut,Level Events,B6_context,1.5492,0.398108,0.052521
2,1163,8,price_vs_ema_50_5m_bps_fut_eth,price_vs_ema_50_5m_bps_fut,Trend,B6_context,-1.5423,-210.151474,51.531567
2,1163,9,median_queue_pressure_spot_10bps_60s_eth,median_queue_pressure_spot_10bps_60s,Dynamics,B5_dynamics,1.525,0.209489,-0.009969
2,1163,10,median_queue_pressure_spot_10bps_15s_eth,median_queue_pressure_spot_10bps_15s,Dynamics,B5_dynamics,1.4912,0.224157,-0.016385
2,1163,11,queue_pressure_spot_10bps_15s_eth,queue_pressure_spot_10bps_15s,Pressure,B1_imbalance,1.488,0.231541,-0.017644
2,1163,12,price_vs_ema_50_15m_bps_fut_eth,price_vs_ema_50_15m_bps_fut,Trend,B6_context,-1.4014,-240.577393,75.111
2,1163,13,price_vs_ema_200_5m_bps_fut_eth,price_vs_ema_200_5m_bps_fut,Trend,B6_context,-1.3521,-245.932388,82.546432
2,1163,14,queue_pressure_spot_10bps_5s_eth,queue_pressure_spot_10bps_5s,Pressure,B1_imbalance,1.3443,0.236786,-0.018448
2,1163,15,net_cancel_spot_5bps_900s_btc,net_cancel_spot_5bps_900s,Pressure,B1_imbalance,-1.3264,-48288596.0,-274158.3125
2,1163,16,median_queue_pressure_spot_5bps_60s_eth,median_queue_pressure_spot_5bps_60s,Dynamics,B5_dynamics,1.3166,0.191899,-0.015484
2,1163,17,broke_prev_day_low_60s_fut_eth,broke_prev_day_low_60s_fut,Level Events,B6_context,1.2868,0.274291,0.03566
2,1163,18,range_pos_fut_3600s_eth,range_pos_fut_3600s,Range,B6_context,-1.2853,0.078391,0.584684
2,1163,19,net_cancel_spot_10bps_60s_eth,net_cancel_spot_10bps_60s,Pressure,B1_imbalance,-1.2843,-4297409.5,320905.34375
2,1163,20,queue_pressure_spot_10bps_15s_btc,queue_pressure_spot_10bps_15s,Pressure,B1_imbalance,1.2786,0.164982,-0.024956
2,1163,21,trend_aligned_15m_fut_btc,trend_aligned_15m_fut,Trend,B6_context,-1.26,-0.758384,0.242202
2,1163,22,depth_notional_bid_struct100_fut_900s_eth,depth_notional_bid_struct100_fut_900s,Bookshape,B2_bookshape,1.2501,58985204.0,45248972.0
2,1163,23,queue_pressure_spot_5bps_60s_eth,queue_pressure_spot_5bps_60s,Pressure,B1_imbalance,1.2406,0.178481,-0.019169
2,1163,24,queue_pressure_spot_10bps_5s_btc,queue_pressure_spot_10bps_5s,Pressure,B1_imbalance,1.2357,0.177976,-0.027399
2,1163,25,net_cancel_spot_10bps_60s_btc,net_cancel_spot_10bps_60s,Pressure,B1_imbalance,-1.2251,-9417613.0,907087.375
2,1163,26,price_vs_ema_50_60m_bps_fut_eth,price_vs_ema_50_60m_bps_fut,Trend,B6_context,-1.2075,-260.15683,108.852501
2,1163,27,price_vs_ema_200_15m_bps_fut_eth,price_vs_ema_200_15m_bps_fut,Trend,B6_context,-1.2075,-260.15683,108.852501
2,1163,28,queue_pressure_spot_10bps_60s_btc,queue_pressure_spot_10bps_60s,Pressure,B1_imbalance,1.2063,0.13581,-0.023031
2,1163,29,trend_aligned_15m_fut_eth,trend_aligned_15m_fut,Trend,B6_context,-1.1928,-0.789338,0.14753
2,1163,30,median_queue_pressure_spot_10bps_15s_btc,median_queue_pressure_spot_10bps_15s,Dynamics,B5_dynamics,1.1922,0.148541,-0.022861
2,1163,31,depth_notional_bid_struct100_fut_300s_eth,depth_notional_bid_struct100_fut_300s,Bookshape,B2_bookshape,1.1835,60998328.0,45477236.0
2,1163,32,depth_notional_bid_struct100_fut_60s_eth,depth_notional_bid_struct100_fut_60s,Bookshape,B2_bookshape,1.1375,17.873276,17.590918
2,1163,33,median_queue_pressure_spot_10bps_60s_btc,median_queue_pressure_spot_10bps_60s,Dynamics,B5_dynamics,1.1234,0.121528,-0.021172
2,1163,34,basis_vwap_sf_900s_eth,basis_vwap_sf_900s,Cross-Market,B4_cross_market,-1.1204,-1.242264,-1.037901
2,1163,35,trend_aligned_60m_fut_eth,trend_aligned_60m_fut,Trend,B6_context,-1.114,-0.580396,0.253077
2,1163,36,depth_notional_bid_struct50_spot_60s_eth,depth_notional_bid_struct50_spot_60s,Bookshape,B2_bookshape,1.113,6244879.0,4791704.5
2,1163,37,net_cancel_pressure_spot_5bps_60s_btc,net_cancel_pressure_spot_5bps_60s,Pressure,B1_imbalance,-1.1122,-102321.765625,11840.129883
2,1163,38,net_cancel_spot_5bps_60s_btc,net_cancel_spot_5bps_60s,Pressure,B1_imbalance,-1.1122,-6139310.0,710409.3125
2,1163,39,liq_cluster_asymmetry_fut_struct50_300s_eth,liq_cluster_asymmetry_fut_struct50_300s,Bookshape,B2_bookshape,1.0999,0.257034,-0.037388
2,1163,40,depth_notional_bid_struct100_spot_1s_eth,depth_notional_bid_struct100_spot_1s,Bookshape,B2_bookshape,1.0961,8606278.0,6305887.5
2,1163,41,price_vs_va_1d_fut_eth,price_vs_va_1d_fut,Volume Profile,B6_context,-1.0783,0.413586,1.109594
2,1163,42,liq_cluster_asymmetry_fut_struct100_300s_eth,liq_cluster_asymmetry_fut_struct100_300s,Bookshape,B2_bookshape,1.0731,0.280191,0.00068
2,1163,43,price_vs_ema_200_60m_bps_fut_eth,price_vs_ema_200_60m_bps_fut,Trend,B6_context,-1.0721,-246.331116,157.116135
2,1163,44,price_vs_ema_50_240m_bps_fut_eth,price_vs_ema_50_240m_bps_fut,Trend,B6_context,-1.0721,-246.331116,157.116135
2,1163,45,net_cancel_spot_5bps_60s_eth,net_cancel_spot_5bps_60s,Pressure,B1_imbalance,-1.0705,-2642055.5,257883.609375
2,1163,46,net_cancel_pressure_spot_5bps_60s_eth,net_cancel_pressure_spot_5bps_60s,Pressure,B1_imbalance,-1.0705,-44034.296875,4298.043457
2,1163,47,volume_fut_300s_eth,volume_fut_300s,Activity,B3_flow,1.0689,11.934138,11.162187
2,1163,48,ema_slope_50_15m_bps_fut_btc,ema_slope_50_15m_bps_fut,Trend,B6_context,-1.0519,-3.928071,1.789238
2,1163,49,ema_slope_50_15m_bps_fut_eth,ema_slope_50_15m_bps_fut,Trend,B6_context,-1.0467,-5.312526,2.355885
2,1163,50,median_queue_pressure_spot_5bps_15s_eth,median_queue_pressure_spot_5bps_15s,Dynamics,B5_dynamics,1.0435,0.165193,-0.022435
3,294,1,median_pull_rate_spot_5bps_60s_eth,median_pull_rate_spot_5bps_60s,Dynamics,B5_dynamics,4.8279,10.936024,0.583684
3,294,2,mad_pull_rate_spot_5bps_60s_eth,mad_pull_rate_spot_5bps_60s,Dynamics,B5_dynamics,4.6459,10.392939,0.526254
3,294,3,median_pull_rate_spot_5bps_60s_btc,median_pull_rate_spot_5bps_60s,Dynamics,B5_dynamics,4.5912,10.990553,0.611085
3,294,4,mad_pull_rate_spot_5bps_60s_btc,mad_pull_rate_spot_5bps_60s,Dynamics,B5_dynamics,4.3911,9.909968,0.52199
3,294,5,median_pull_rate_fut_5bps_60s_eth,median_pull_rate_fut_5bps_60s,Dynamics,B5_dynamics,4.3211,10.794242,0.68626
3,294,6,pull_rate_spot_5bps_60s_btc,pull_rate_spot_5bps_60s,Liquidity Events,B3_flow,4.2879,9.887105,0.598718
3,294,7,mad_pull_rate_fut_5bps_60s_eth,mad_pull_rate_fut_5bps_60s,Dynamics,B5_dynamics,4.2827,9.988119,0.575242
3,294,8,pull_rate_spot_5bps_60s_eth,pull_rate_spot_5bps_60s,Liquidity Events,B3_flow,4.1592,9.97024,0.671022
3,294,9,mad_pull_rate_fut_5bps_15s_btc,mad_pull_rate_fut_5bps_15s,Dynamics,B5_dynamics,4.1105,5.465412,0.189114
3,294,10,median_pull_rate_spot_5bps_15s_btc,median_pull_rate_spot_5bps_15s,Dynamics,B5_dynamics,4.0835,7.396726,0.407495
3,294,11,pull_rate_spot_5bps_15s_btc,pull_rate_spot_5bps_15s,Liquidity Events,B3_flow,4.0125,7.30125,0.417331
3,294,12,pull_rate_spot_5bps_15s_eth,pull_rate_spot_5bps_15s,Liquidity Events,B3_flow,3.9346,7.822472,0.513652
3,294,13,mad_pull_rate_fut_5bps_60s_btc,mad_pull_rate_fut_5bps_60s,Dynamics,B5_dynamics,3.9118,10.251526,0.719371
3,294,14,median_pull_rate_spot_5bps_15s_eth,median_pull_rate_spot_5bps_15s,Dynamics,B5_dynamics,3.9059,7.451003,0.475041
3,294,15,median_pull_rate_fut_5bps_60s_btc,median_pull_rate_fut_5bps_60s,Dynamics,B5_dynamics,3.8552,10.295978,0.741442
3,294,16,mad_refill_rate_spot_10bps_60s_btc,mad_refill_rate_spot_10bps_60s,Dynamics,B5_dynamics,3.7899,0.042121,0.00764
3,294,17,mad_pull_rate_fut_5bps_15s_eth,mad_pull_rate_fut_5bps_15s,Dynamics,B5_dynamics,3.7724,4.944442,0.19723
3,294,18,pull_rate_fut_5bps_60s_eth,pull_rate_fut_5bps_60s,Liquidity Events,B3_flow,3.7605,9.973244,0.791749
3,294,19,mad_pull_rate_spot_5bps_15s_eth,mad_pull_rate_spot_5bps_15s,Dynamics,B5_dynamics,3.6726,3.927706,0.136929
3,294,20,median_pull_rate_fut_5bps_15s_eth,median_pull_rate_fut_5bps_15s,Dynamics,B5_dynamics,3.6721,8.021152,0.575455
3,294,21,mad_pull_rate_spot_5bps_15s_btc,mad_pull_rate_spot_5bps_15s,Dynamics,B5_dynamics,3.5686,3.708982,0.121391
3,294,22,median_refill_rate_spot_10bps_60s_btc,median_refill_rate_spot_10bps_60s,Dynamics,B5_dynamics,3.4652,0.13813,0.050296
3,294,23,pull_rate_fut_5bps_60s_btc,pull_rate_fut_5bps_60s,Liquidity Events,B3_flow,3.4213,9.251062,0.774793
3,294,24,pull_rate_fut_5bps_15s_eth,pull_rate_fut_5bps_15s,Liquidity Events,B3_flow,3.4089,7.388515,0.57989
3,294,25,mad_refill_rate_fut_10bps_60s_btc,mad_refill_rate_fut_10bps_60s,Dynamics,B5_dynamics,3.394,0.041629,0.008389
3,294,26,median_pull_rate_spot_5bps_5s_eth,median_pull_rate_spot_5bps_5s,Dynamics,B5_dynamics,3.3115,5.17204,0.373072
3,294,27,liq_concentration_bid_fut_struct50_900s_btc,liq_concentration_bid_fut_struct50_900s,Bookshape,B2_bookshape,-3.2767,733.145325,886.658936
3,294,28,median_pull_rate_spot_5bps_5s_btc,median_pull_rate_spot_5bps_5s,Dynamics,B5_dynamics,3.2671,4.489603,0.288942
3,294,29,liq_concentration_bid_fut_struct50_300s_btc,liq_concentration_bid_fut_struct50_300s,Bookshape,B2_bookshape,-3.2487,239.839279,294.325745
3,294,30,pull_rate_spot_5bps_5s_btc,pull_rate_spot_5bps_5s,Liquidity Events,B3_flow,3.2211,4.452132,0.289862
3,294,31,pull_rate_spot_5bps_5s_eth,pull_rate_spot_5bps_5s,Liquidity Events,B3_flow,3.1994,4.808488,0.359621
3,294,32,median_pull_rate_fut_5bps_15s_btc,median_pull_rate_fut_5bps_15s,Dynamics,B5_dynamics,3.1704,6.601833,0.490746
3,294,33,median_refill_rate_fut_10bps_60s_btc,median_refill_rate_fut_10bps_60s,Dynamics,B5_dynamics,3.0724,0.134472,0.05151
3,294,34,below_prev_week_low_fut_btc,below_prev_week_low_fut,Level Events,B6_context,3.0502,0.687075,0.046282
3,294,35,mad_refill_rate_spot_10bps_60s_eth,mad_refill_rate_spot_10bps_60s,Dynamics,B5_dynamics,3.0297,0.038144,0.009059
3,294,36,pull_rate_fut_5bps_15s_btc,pull_rate_fut_5bps_15s,Liquidity Events,B3_flow,2.9874,6.215814,0.497054
3,294,37,mad_refill_rate_fut_10bps_60s_eth,mad_refill_rate_fut_10bps_60s,Dynamics,B5_dynamics,2.8007,0.039029,0.009891
3,294,38,liq_imb_persist_sf_struct50_900s_eth,liq_imb_persist_sf_struct50_900s,Cross-Market,B4_cross_market,-2.7972,0.0,0.852194
3,294,39,median_refill_rate_spot_10bps_60s_eth,median_refill_rate_spot_10bps_60s,Dynamics,B5_dynamics,2.7396,0.142413,0.06178
3,294,40,median_pull_rate_fut_5bps_5s_btc,median_pull_rate_fut_5bps_5s,Dynamics,B5_dynamics,2.7283,4.327298,0.33878
3,294,41,median_refill_rate_fut_10bps_60s_eth,median_refill_rate_fut_10bps_60s,Dynamics,B5_dynamics,2.7032,0.140882,0.0591
3,294,42,median_pull_rate_fut_5bps_5s_eth,median_pull_rate_fut_5bps_5s,Dynamics,B5_dynamics,2.696,4.385106,0.389763
