cluster,n,rank,feature,bare_name,family,bundle,z_score,cluster_mean,global_mean
0,37,20,mad_taker_imbalance_fut_15s_eth,mad_taker_imbalance_fut_15s,Dynamics,B5_dynamics,3.9744,0.365109,0.167068
0,37,21,mad_refill_rate_spot_5bps_15s_btc,mad_refill_rate_spot_5bps_15s,Dynamics,B5_dynamics,3.9601,0.08935,0.023888
0,37,22,median_vacuum_score_fut_5bps_15s_btc,median_vacuum_score_fut_5bps_15s,Dynamics,B5_dynamics,3.9526,4.245688,0.108824
0,37,23,mad_taker_imbalance_fut_15s_btc,mad_taker_imbalance_fut_15s,Dynamics,B5_dynamics,3.7545,0.388116,0.183692
0,37,24,liq_concentration_bid_fut_struct50_1s_btc,liq_concentration_bid_fut_struct50_1s,Bookshape,B2_bookshape,-3.6699,0.490421,0.937388
0,37,25,depth_gradient_bid_fut_struct50_1s_btc,depth_gradient_bid_fut_struct50_1s,Bookshape,B2_bookshape,3.6699,0.509579,0.062612
0,37,26,mad_refill_rate_spot_10bps_15s_eth,mad_refill_rate_spot_10bps_15s,Dynamics,B5_dynamics,3.646,0.06311,0.016113
0,37,27,depth_gradient_ask_fut_struct50_1s_btc,depth_gradient_ask_fut_struct50_1s,Bookshape,B2_bookshape,3.6199,0.520976,0.065371
0,37,28,pull_rate_shock_fut_5bps_60s_eth,pull_rate_shock_fut_5bps_60s,Dynamics,B5_dynamics,3.4365,39.316788,3.958109
0,37,29,liq_concentration_fut_struct50_60s_btc,liq_concentration_fut_struct50_60s,Bookshape,B2_bookshape,-3.4282,0.943459,0.998532
0,37,30,mad_vacuum_score_fut_5bps_15s_eth,mad_vacuum_score_fut_5bps_15s,Dynamics,B5_dynamics,3.4019,5.677266,1.050989
0,37,31,depth_gradient_ask_spot_struct50_60s_btc,depth_gradient_ask_spot_struct50_60s,Bookshape,B2_bookshape,3.3183,30.034882,9.036779
0,37,32,mad_refill_rate_fut_5bps_15s_eth,mad_refill_rate_fut_5bps_15s,Dynamics,B5_dynamics,3.3068,0.093049,0.026674
0,37,33,net_cancel_robust_z_spot_5bps_60s_btc,net_cancel_robust_z_spot_5bps_60s,Pressure,B1_imbalance,-3.2777,-6.761621,0.045149
0,37,34,pull_rate_fut_5bps_60s_eth,pull_rate_fut_5bps_60s,Liquidity Events,B3_flow,3.2254,10.245754,1.063396
0,37,35,avg_trade_size_fut_60s_btc,avg_trade_size_fut_60s,Activity,B3_flow,3.2243,99.354851,40.030865
0,37,36,impact_per_liquidity_spot_2bps_60s_btc,impact_per_liquidity_spot_2bps_60s,Impact,B2_bookshape,3.218,0.0,0.0
0,37,37,depth_gradient_bid_spot_struct50_300s_btc,depth_gradient_bid_spot_struct50_300s,Bookshape,B2_bookshape,3.1455,133.787628,42.693077
0,37,38,mad_refill_rate_fut_10bps_15s_eth,mad_refill_rate_fut_10bps_15s,Dynamics,B5_dynamics,3.1135,0.069915,0.019286
0,37,39,mad_refill_rate_fut_10bps_15s_btc,mad_refill_rate_fut_10bps_15s,Dynamics,B5_dynamics,3.0723,0.06821,0.018874
0,37,40,net_cancel_robust_z_spot_10bps_60s_btc,net_cancel_robust_z_spot_10bps_60s,Pressure,B1_imbalance,-3.0513,-6.83028,0.18515
0,37,41,z_pull_rate_spot_10bps_60s_eth,z_pull_rate_spot_10bps_60s,Normalization,B5_dynamics,3.0384,14.75449,2.435086
0,37,42,pull_rate_shock_fut_5bps_60s_btc,pull_rate_shock_fut_5bps_60s,Dynamics,B5_dynamics,3.0091,37.327026,4.082019
0,37,43,median_pull_rate_fut_5bps_15s_eth,median_pull_rate_fut_5bps_15s,Dynamics,B5_dynamics,2.995,7.266088,0.663817
0,37,44,median_vacuum_score_fut_10bps_60s_eth,median_vacuum_score_fut_10bps_60s,Dynamics,B5_dynamics,2.9776,1.616438,0.092782
0,37,45,z_pull_rate_fut_2bps_60s_btc,z_pull_rate_fut_2bps_60s,Normalization,B5_dynamics,2.9711,13.839645,2.169151
0,37,46,pull_rate_fut_5bps_15s_eth,pull_rate_fut_5bps_15s,Liquidity Events,B3_flow,2.9524,7.40521,0.708511
0,37,47,ca_net_cancel_spot_5bps_spread_60s_btceth,ca_net_cancel_spot_5bps_spread_60s,Cross-Asset,B7_cross_asset,-2.9209,-7.476802,0.018995
0,37,48,z_pull_rate_spot_5bps_60s_btc,z_pull_rate_spot_5bps_60s,Normalization,B5_dynamics,2.9182,13.10619,2.139488
0,37,49,liq_concentration_fut_struct50_300s_btc,liq_concentration_fut_struct50_300s,Bookshape,B2_bookshape,-2.918,0.981291,0.999869
0,37,50,net_cancel_robust_z_fut_10bps_60s_eth,net_cancel_robust_z_fut_10bps_60s,Pressure,B1_imbalance,2.9146,7.189549,0.140807
1,220,1,mad_net_pressure_spot_1bps_60s_btc,mad_net_pressure_spot_1bps_60s,Dynamics,B5_dynamics,2.7703,0.593612,0.092617
1,220,2,mad_refill_rate_fut_5bps_60s_btc,mad_refill_rate_fut_5bps_60s,Dynamics,B5_dynamics,2.62,0.04732,0.014083
1,220,3,refill_rate_fut_10bps_60s_btc,refill_rate_fut_10bps_60s,Liquidity Events,B3_flow,2.5983,0.132061,0.06741
1,220,4,mad_refill_rate_fut_10bps_60s_btc,mad_refill_rate_fut_10bps_60s,Dynamics,B5_dynamics,2.5887,0.038257,0.009672
1,220,5,median_refill_rate_fut_10bps_60s_btc,median_refill_rate_fut_10bps_60s,Dynamics,B5_dynamics,2.5382,0.125025,0.054681
1,220,6,refill_rate_fut_5bps_60s_btc,refill_rate_fut_5bps_60s,Liquidity Events,B3_flow,2.5132,0.203188,0.114912
1,220,7,median_pull_rate_fut_5bps_60s_eth,median_pull_rate_fut_5bps_60s,Dynamics,B5_dynamics,2.4665,7.146858,0.825452
1,220,8,depth_gradient_bid_fut_struct50_60s_btc,depth_gradient_bid_fut_struct50_60s,Bookshape,B2_bookshape,2.3628,9.605856,2.062623
1,220,9,median_refill_rate_fut_5bps_60s_btc,median_refill_rate_fut_5bps_60s,Dynamics,B5_dynamics,2.3477,0.189827,0.096182
1,220,10,refill_rate_fut_5bps_60s_eth,refill_rate_fut_5bps_60s,Liquidity Events,B3_flow,2.2606,0.223307,0.12744
1,220,11,liq_concentration_bid_fut_struct50_300s_btc,liq_concentration_bid_fut_struct50_300s,Bookshape,B2_bookshape,-2.166,268.38858,293.688843
1,220,12,mad_refill_rate_spot_10bps_60s_btc,mad_refill_rate_spot_10bps_60s,Dynamics,B5_dynamics,2.1375,0.027978,0.008545
1,220,13,refill_rate_fut_10bps_60s_eth,refill_rate_fut_10bps_60s,Liquidity Events,B3_flow,2.1278,0.136206,0.074181
1,220,14,refill_rate_spot_10bps_60s_btc,refill_rate_spot_10bps_60s,Liquidity Events,B3_flow,2.1117,0.105762,0.064548
1,220,15,median_refill_rate_fut_5bps_60s_eth,median_refill_rate_fut_5bps_60s,Dynamics,B5_dynamics,2.1084,0.202666,0.107502
1,220,16,mad_refill_rate_spot_10bps_60s_eth,mad_refill_rate_spot_10bps_60s,Dynamics,B5_dynamics,2.0802,0.027813,0.009131
1,220,17,median_refill_rate_fut_10bps_60s_eth,median_refill_rate_fut_10bps_60s,Dynamics,B5_dynamics,2.0797,0.123928,0.060502
1,220,18,pull_rate_fut_5bps_60s_eth,pull_rate_fut_5bps_60s,Liquidity Events,B3_flow,2.0771,6.976674,1.063396
1,220,19,median_pull_rate_fut_5bps_60s_btc,median_pull_rate_fut_5bps_60s,Dynamics,B5_dynamics,2.0586,6.359245,0.874173
1,220,20,mad_pull_rate_fut_5bps_15s_btc,mad_pull_rate_fut_5bps_15s,Dynamics,B5_dynamics,2.0551,3.133759,0.234031
1,220,21,median_refill_rate_spot_10bps_60s_btc,median_refill_rate_spot_10bps_60s,Dynamics,B5_dynamics,2.0417,0.102247,0.052739
1,220,22,mad_pull_rate_fut_5bps_60s_btc,mad_pull_rate_fut_5bps_60s,Dynamics,B5_dynamics,2.0321,6.15207,0.851772
1,220,23,mad_refill_rate_spot_5bps_60s_btc,mad_refill_rate_spot_5bps_60s,Dynamics,B5_dynamics,2.0103,0.036267,0.013653
1,220,24,mad_refill_rate_fut_5bps_60s_eth,mad_refill_rate_fut_5bps_60s,Dynamics,B5_dynamics,1.987,0.04069,0.014893
1,220,25,mad_refill_rate_fut_10bps_60s_eth,mad_refill_rate_fut_10bps_60s,Dynamics,B5_dynamics,1.9144,0.030574,0.010556
1,220,26,refill_rate_spot_5bps_60s_btc,refill_rate_spot_5bps_60s,Liquidity Events,B3_flow,1.8944,0.181224,0.118546
1,220,27,mad_refill_rate_spot_5bps_60s_eth,mad_refill_rate_spot_5bps_60s,Dynamics,B5_dynamics,1.8929,0.035888,0.014395
1,220,28,refill_rate_spot_10bps_60s_eth,refill_rate_spot_10bps_60s,Liquidity Events,B3_flow,1.8766,0.12348,0.074599
1,220,29,median_refill_rate_spot_10bps_60s_eth,median_refill_rate_spot_10bps_60s,Dynamics,B5_dynamics,1.8671,0.115051,0.062083
1,220,30,median_net_pressure_spot_1bps_60s_btc,median_net_pressure_spot_1bps_60s,Dynamics,B5_dynamics,-1.832,-0.845614,-0.020269
1,220,31,refill_rate_spot_5bps_60s_eth,refill_rate_spot_5bps_60s,Liquidity Events,B3_flow,1.7907,0.204017,0.134304
1,220,32,pull_rate_spot_2bps_60s_btc,pull_rate_spot_2bps_60s,Liquidity Events,B3_flow,1.7767,0.57498,0.332935
1,220,33,mad_pull_rate_fut_5bps_60s_eth,mad_pull_rate_fut_5bps_60s,Dynamics,B5_dynamics,1.752,4.375086,0.571149
1,220,34,depth_gradient_bid_fut_struct50_300s_btc,depth_gradient_bid_fut_struct50_300s,Bookshape,B2_bookshape,1.6906,19.270483,5.231318
1,220,35,median_refill_rate_spot_5bps_60s_btc,median_refill_rate_spot_5bps_60s,Dynamics,B5_dynamics,1.6901,0.169879,0.10151
1,220,36,refill_rate_fut_2bps_60s_eth,refill_rate_fut_2bps_60s,Liquidity Events,B3_flow,1.6881,0.333676,0.243317
1,220,37,pull_rate_fut_5bps_60s_btc,pull_rate_fut_5bps_60s,Liquidity Events,B3_flow,1.6796,5.575986,0.971914
1,220,38,pull_rate_spot_2bps_60s_eth,pull_rate_spot_2bps_60s,Liquidity Events,B3_flow,1.6658,0.63436,0.397946
1,220,39,median_refill_rate_spot_5bps_60s_eth,median_refill_rate_spot_5bps_60s,Dynamics,B5_dynamics,1.6484,0.189031,0.116295
1,220,40,refill_rate_fut_2bps_60s_btc,refill_rate_fut_2bps_60s,Liquidity Events,B3_flow,1.6399,0.32194,0.23099
1,220,41,fill_rate_ahead_fut_1bps_15s_eth,fill_rate_ahead_fut_1bps_15s,Liquidity Events,B3_flow,1.6084,275962.03125,36829.480469
1,220,42,pull_rate_spot_5bps_15s_btc,pull_rate_spot_5bps_15s,Liquidity Events,B3_flow,1.5503,3.187381,0.462725
1,220,43,median_refill_rate_fut_5bps_15s_eth,median_refill_rate_fut_5bps_15s,Dynamics,B5_dynamics,1.548,0.237253,0.148987
1,220,44,pull_rate_spot_5bps_15s_eth,pull_rate_spot_5bps_15s,Liquidity Events,B3_flow,1.5312,2.959814,0.455359
1,220,45,mad_pull_rate_spot_5bps_15s_eth,mad_pull_rate_spot_5bps_15s,Dynamics,B5_dynamics,1.516,1.518995,0.11858
1,220,46,median_refill_rate_fut_5bps_15s_btc,median_refill_rate_fut_5bps_15s,Dynamics,B5_dynamics,1.5012,0.211188,0.13539
1,220,47,median_pull_rate_spot_5bps_60s_eth,median_pull_rate_spot_5bps_60s,Dynamics,B5_dynamics,1.4814,3.331342,0.489931
1,220,48,mad_pull_rate_spot_5bps_15s_btc,mad_pull_rate_spot_5bps_15s,Dynamics,B5_dynamics,1.4813,1.447798,0.111466
1,220,49,median_pull_rate_spot_5bps_15s_eth,median_pull_rate_spot_5bps_15s,Dynamics,B5_dynamics,1.4749,2.777432,0.425625
1,220,50,liq_concentration_bid_spot_struct50_900s_btc,liq_concentration_bid_spot_struct50_900s,Bookshape,B2_bookshape,-1.4644,649.465027,767.75061
2,737,1,trade_count_spot_300s_btc,trade_count_spot_300s,Activity,B3_flow,-1.1826,10.113434,10.723874
2,737,2,trade_count_spot_300s_eth,trade_count_spot_300s,Activity,B3_flow,-1.1793,10.102448,10.823793
2,737,3,median_refill_rate_spot_1bps_60s_btc,median_refill_rate_spot_1bps_60s,Dynamics,B5_dynamics,-1.1371,0.196714,0.311988
2,737,4,median_refill_rate_spot_1bps_60s_eth,median_refill_rate_spot_1bps_60s,Dynamics,B5_dynamics,-1.1337,0.245504,0.356167
2,737,5,median_refill_rate_fut_1bps_60s_eth,median_refill_rate_fut_1bps_60s,Dynamics,B5_dynamics,-1.0795,0.233897,0.313733
2,737,6,queue_pressure_persist_spot_1bps_300s_eth,queue_pressure_persist_spot_1bps_300s,Dynamics,B5_dynamics,1.0791,0.5395,0.318401
2,737,7,refill_rate_spot_2bps_60s_eth,refill_rate_spot_2bps_60s,Liquidity Events,B3_flow,-1.0725,0.240372,0.318489
2,737,8,median_refill_rate_fut_1bps_60s_btc,median_refill_rate_fut_1bps_60s,Dynamics,B5_dynamics,-1.0555,0.211297,0.299754
2,737,9,median_refill_rate_spot_5bps_60s_eth,median_refill_rate_spot_5bps_60s,Dynamics,B5_dynamics,-1.0533,0.069818,0.116295
2,737,10,median_refill_rate_spot_5bps_60s_btc,median_refill_rate_spot_5bps_60s,Dynamics,B5_dynamics,-1.0455,0.059218,0.10151
2,737,11,volume_spot_300s_eth,volume_spot_300s,Activity,B3_flow,-1.0288,7.817519,8.556631
2,737,12,trade_count_spot_900s_eth,trade_count_spot_900s,Activity,B3_flow,-1.0252,10.95353,11.613647
2,737,13,refill_rate_spot_5bps_60s_btc,refill_rate_spot_5bps_60s,Liquidity Events,B3_flow,-1.025,0.084634,0.118546
2,737,14,queue_pressure_persist_spot_1bps_300s_btc,queue_pressure_persist_spot_1bps_300s,Dynamics,B5_dynamics,1.0087,0.569245,0.35861
2,737,15,refill_rate_fut_2bps_60s_eth,refill_rate_fut_2bps_60s,Liquidity Events,B3_flow,-1.0042,0.189565,0.243317
2,737,16,volume_spot_900s_eth,volume_spot_900s,Activity,B3_flow,-1.0012,8.549203,9.251975
2,737,17,trade_count_spot_900s_btc,trade_count_spot_900s,Activity,B3_flow,-1.0007,10.933103,11.508122
2,737,18,refill_rate_spot_5bps_60s_eth,refill_rate_spot_5bps_60s,Liquidity Events,B3_flow,-0.9908,0.095733,0.134304
2,737,19,refill_rate_spot_2bps_60s_btc,refill_rate_spot_2bps_60s,Liquidity Events,B3_flow,-0.9805,0.197698,0.270182
2,737,20,queue_pressure_persist_fut_1bps_300s_eth,queue_pressure_persist_fut_1bps_300s,Dynamics,B5_dynamics,0.9588,0.365913,0.188387
2,737,21,median_refill_rate_fut_5bps_60s_eth,median_refill_rate_fut_5bps_60s,Dynamics,B5_dynamics,-0.9407,0.065044,0.107502
2,737,22,median_refill_rate_fut_5bps_60s_btc,median_refill_rate_fut_5bps_60s,Dynamics,B5_dynamics,-0.9342,0.058919,0.096182
2,737,23,median_refill_rate_spot_10bps_60s_eth,median_refill_rate_spot_10bps_60s,Dynamics,B5_dynamics,-0.9323,0.035635,0.062083
2,737,24,volume_fut_900s_eth,volume_fut_900s,Activity,B3_flow,-0.9287,11.168184,11.812791
2,737,25,refill_rate_fut_2bps_60s_btc,refill_rate_fut_2bps_60s,Liquidity Events,B3_flow,-0.9248,0.179701,0.23099
2,737,26,volume_fut_900s_btc,volume_fut_900s,Activity,B3_flow,-0.922,8.066455,8.618073
2,737,27,trade_count_spot_60s_eth,trade_count_spot_60s,Activity,B3_flow,-0.9204,9.292636,9.772983
2,737,28,median_refill_rate_fut_10bps_60s_eth,median_refill_rate_fut_10bps_60s,Dynamics,B5_dynamics,-0.9147,0.032604,0.060502
2,737,29,volume_fut_300s_eth,volume_fut_300s,Activity,B3_flow,-0.907,10.462049,11.112123
2,737,30,queue_pressure_persist_fut_1bps_300s_btc,queue_pressure_persist_fut_1bps_300s,Dynamics,B5_dynamics,0.9059,0.442609,0.263127
2,737,31,median_refill_rate_spot_10bps_60s_btc,median_refill_rate_spot_10bps_60s,Dynamics,B5_dynamics,-0.9056,0.030779,0.052739
2,737,32,absorption_volume_bid_spot_1bps_60s_eth,absorption_volume_bid_spot_1bps_60s,Absorption,B3_flow,-0.8821,17.19141,18.061117
2,737,33,net_pressure_persist_spot_5bps_300s_btc,net_pressure_persist_spot_5bps_300s,Dynamics,B5_dynamics,0.8814,0.445002,0.405412
2,737,34,volume_fut_300s_btc,volume_fut_300s,Activity,B3_flow,-0.8783,7.438618,7.977973
2,737,35,volume_spot_300s_btc,volume_spot_300s,Activity,B3_flow,-0.8765,5.037781,5.622825
2,737,36,refill_rate_spot_10bps_60s_btc,refill_rate_spot_10bps_60s,Liquidity Events,B3_flow,-0.8732,0.047505,0.064548
2,737,37,volume_spot_900s_btc,volume_spot_900s,Activity,B3_flow,-0.8681,5.773709,6.311388
2,737,38,trade_count_spot_60s_btc,trade_count_spot_60s,Activity,B3_flow,-0.8673,9.33781,9.693089
2,737,39,queue_pressure_persist_spot_1bps_900s_btc,queue_pressure_persist_spot_1bps_900s,Dynamics,B5_dynamics,0.8655,0.614083,0.433624
2,737,40,net_pressure_persist_spot_5bps_300s_eth,net_pressure_persist_spot_5bps_300s,Dynamics,B5_dynamics,0.8646,0.439547,0.401887
2,737,41,range_pos_fut_3600s_btc,range_pos_fut_3600s,Range,B6_context,-0.8622,0.241854,0.585125
2,737,42,queue_pressure_persist_spot_1bps_900s_eth,queue_pressure_persist_spot_1bps_900s,Dynamics,B5_dynamics,0.8606,0.57589,0.403223
2,737,43,net_pressure_persist_spot_5bps_60s_eth,net_pressure_persist_spot_5bps_60s,Dynamics,B5_dynamics,0.8541,0.715446,0.63364
2,737,44,median_refill_rate_fut_10bps_60s_btc,median_refill_rate_fut_10bps_60s,Dynamics,B5_dynamics,-0.8495,0.031138,0.054681
2,737,45,refill_rate_spot_10bps_60s_eth,refill_rate_spot_10bps_60s,Liquidity Events,B3_flow,-0.8413,0.052683,0.074599
2,737,46,refill_rate_fut_5bps_60s_eth,refill_rate_fut_5bps_60s,Liquidity Events,B3_flow,-0.8356,0.092004,0.12744
2,737,47,liq_concentration_ask_fut_struct100_300s_eth,liq_concentration_ask_fut_struct100_300s,Bookshape,B2_bookshape,0.8264,127.917168,115.30069
2,737,48,refill_rate_shock_spot_1bps_60s_btc,refill_rate_shock_spot_1bps_60s,Dynamics,B5_dynamics,0.8144,2.140478,0.815554
2,737,49,z_refill_rate_spot_1bps_60s_btc,z_refill_rate_spot_1bps_60s,Normalization,B5_dynamics,0.8144,2.140478,0.815554
2,737,50,z_refill_rate_fut_5bps_60s_btc,z_refill_rate_fut_5bps_60s,Normalization,B5_dynamics,0.8067,3.460992,1.573045
3,1024,1,ema_slope_50_15m_bps_fut_btc,ema_slope_50_15m_bps_fut,Trend,B6_context,1.0144,6.788606,1.492067
3,1024,2,ema_slope_50_15m_bps_fut_eth,ema_slope_50_15m_bps_fut,Trend,B6_context,1.0092,8.59225,1.768586
3,1024,3,ema_slope_200_15m_bps_fut_btc,ema_slope_200_15m_bps_fut,Trend,B6_context,0.971,2.602938,0.655346
3,1024,4,ema_slope_200_15m_bps_fut_eth,ema_slope_200_15m_bps_fut,Trend,B6_context,0.9168,2.962567,0.643307
3,1024,5,ema_slope_50_60m_bps_fut_btc,ema_slope_50_60m_bps_fut,Trend,B6_context,0.8753,8.835132,2.372326
3,1024,6,price_vs_ema_200_15m_bps_fut_btc,price_vs_ema_200_15m_bps_fut,Trend,B6_context,0.8607,274.561005,78.245102
3,1024,7,price_vs_ema_50_60m_bps_fut_btc,price_vs_ema_50_60m_bps_fut,Trend,B6_context,0.8607,274.561005,78.245102
3,1024,8,price_vs_ema_200_5m_bps_fut_btc,price_vs_ema_200_5m_bps_fut,Trend,B6_context,0.8388,202.554367,55.114399
3,1024,9,price_vs_ema_50_15m_bps_fut_btc,price_vs_ema_50_15m_bps_fut,Trend,B6_context,0.8135,181.616348,49.637657
3,1024,10,net_pressure_persist_spot_5bps_300s_btc,net_pressure_persist_spot_5bps_300s,Dynamics,B5_dynamics,-0.8097,0.369043,0.405412
3,1024,11,ema_slope_50_60m_bps_fut_eth,ema_slope_50_60m_bps_fut,Trend,B6_context,0.7879,9.626304,2.23456
3,1024,12,price_vs_va_1d_fut_eth,price_vs_va_1d_fut,Volume Profile,B6_context,0.7384,1.587891,1.078628
3,1024,13,trade_count_spot_900s_eth,trade_count_spot_900s,Activity,B3_flow,0.7142,12.073524,11.613647
3,1024,14,price_vs_ema_50_240m_bps_fut_btc,price_vs_ema_50_240m_bps_fut,Trend,B6_context,0.7104,335.25885,113.782196
3,1024,15,price_vs_ema_200_60m_bps_fut_btc,price_vs_ema_200_60m_bps_fut,Trend,B6_context,0.7104,335.25885,113.782196
3,1024,16,median_queue_pressure_spot_2bps_15s_eth,median_queue_pressure_spot_2bps_15s,Dynamics,B5_dynamics,-0.7039,-0.192582,-0.002664
3,1024,17,trade_count_spot_share_900s_eth,trade_count_spot_share_900s,Cross-Market,B4_cross_market,0.6956,0.353647,0.317585
3,1024,18,queue_pressure_persist_spot_1bps_300s_eth,queue_pressure_persist_spot_1bps_300s,Dynamics,B5_dynamics,-0.695,0.176005,0.318401
3,1024,19,queue_pressure_spot_2bps_15s_eth,queue_pressure_spot_2bps_15s,Pressure,B1_imbalance,-0.6921,-0.200934,-0.005638
3,1024,20,queue_pressure_spot_2bps_60s_eth,queue_pressure_spot_2bps_60s,Pressure,B1_imbalance,-0.6901,-0.131191,0.006116
3,1024,21,trade_count_sf_share_900s_eth,trade_count_sf_share_900s,Cross-Market,B4_cross_market,-0.6875,0.645933,0.681131
3,1024,22,trade_count_spot_300s_eth,trade_count_spot_300s,Activity,B3_flow,0.6762,11.237415,10.823793
3,1024,23,ema_slope_200_60m_bps_fut_btc,ema_slope_200_60m_bps_fut,Trend,B6_context,0.6726,2.779477,0.940856
3,1024,24,trade_count_spot_share_300s_eth,trade_count_spot_share_300s,Cross-Market,B4_cross_market,0.669,0.362944,0.326798
3,1024,25,trade_count_spot_900s_btc,trade_count_spot_900s,Activity,B3_flow,0.6655,11.890552,11.508122
3,1024,26,price_vs_va_1d_fut_btc,price_vs_va_1d_fut,Volume Profile,B6_context,0.6626,1.499023,1.045985
3,1024,27,trade_count_fut_share_900s_eth,trade_count_fut_share_900s,Cross-Market,B4_cross_market,-0.6601,0.645126,0.678005
3,1024,28,basis_vwap_sf_900s_eth,basis_vwap_sf_900s,Cross-Market,B4_cross_market,0.6565,-0.948843,-1.065789
3,1024,29,queue_pressure_persist_spot_1bps_900s_eth,queue_pressure_persist_spot_1bps_900s,Dynamics,B5_dynamics,-0.6563,0.271544,0.403223
3,1024,30,median_refill_rate_spot_1bps_60s_eth,median_refill_rate_spot_1bps_60s,Dynamics,B5_dynamics,0.6521,0.419823,0.356167
3,1024,31,above_week_open_fut_btc,above_week_open_fut,Level Events,B6_context,0.6519,0.609375,0.308315
3,1024,32,trade_count_sf_share_300s_eth,trade_count_sf_share_300s,Cross-Market,B4_cross_market,-0.6509,0.63679,0.671781
3,1024,33,median_queue_pressure_spot_5bps_15s_eth,median_queue_pressure_spot_5bps_15s,Dynamics,B5_dynamics,-0.6496,-0.115695,-0.00859
3,1024,34,median_refill_rate_spot_1bps_60s_btc,median_refill_rate_spot_1bps_60s,Dynamics,B5_dynamics,0.6481,0.377691,0.311988
3,1024,35,ema_slope_200_60m_bps_fut_eth,ema_slope_200_60m_bps_fut,Trend,B6_context,0.6444,2.997375,0.928396
3,1024,36,queue_pressure_spot_5bps_15s_eth,queue_pressure_spot_5bps_15s,Pressure,B1_imbalance,-0.644,-0.125852,-0.011751
3,1024,37,queue_pressure_persist_fut_1bps_900s_btc,queue_pressure_persist_fut_1bps_900s,Dynamics,B5_dynamics,-0.6408,0.202446,0.332607
3,1024,38,queue_pressure_persist_spot_1bps_900s_btc,queue_pressure_persist_spot_1bps_900s,Dynamics,B5_dynamics,-0.6393,0.300318,0.433624
3,1024,39,trade_count_spot_300s_btc,trade_count_spot_300s,Activity,B3_flow,0.6333,11.050783,10.723874
3,1024,40,median_refill_rate_fut_1bps_60s_btc,median_refill_rate_fut_1bps_60s,Dynamics,B5_dynamics,0.6296,0.352518,0.299754
3,1024,41,price_vs_ema_50_5m_bps_fut_btc,price_vs_ema_50_5m_bps_fut,Trend,B6_context,0.6287,111.473129,34.170139
3,1024,42,depth_gradient_fut_struct100_300s_eth,depth_gradient_fut_struct100_300s,Bookshape,B2_bookshape,0.6272,1.037788,0.982759
3,1024,43,queue_pressure_spot_5bps_60s_eth,queue_pressure_spot_5bps_60s,Pressure,B1_imbalance,-0.6246,-0.092506,-0.002429
